Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.800 1000 1 3888 auto 1 1.000
1 100 0.900 1000 1 3979 auto 1 1.000
1 100 1.000 1000 1 4195 auto 1 1.000
1 100 0.000 1000 1 640 auto 1 0.000
1 100 0.100 1000 1 703 auto 1 0.000
1 100 0.200 1000 1 1117 auto 1 0.482
1 100 0.300 1000 1 2602 auto 1 1.000
1 100 0.400 1000 1 3038 auto 1 1.000
1 100 0.500 1000 1 3373 auto 1 1.000
1 100 0.600 1000 1 3591 auto 1 1.000
1 100 0.700 1000 1 3758 auto 1 1.000
1 100 0.800 1000 1 3872 auto 1 1.000
1 100 0.900 1000 1 3971 auto 1 1.000
1 100 1.000 1000 1 4198 auto 1 1.000
1 100 0.000 1000 1 531 auto 256 0.000
1 100 0.100 1000 1 582 auto 256 0.000
1 100 0.200 1000 1 734 auto 256 0.000
1 100 0.300 1000 1 2114 auto 256 1.000
1 100 0.400 1000 1 2463 auto 256 1.000
1 100 0.500 1000 1 2717 auto 256 1.000
1 100 0.600 1000 1 2888 auto 256 1.000
1 100 0.700 1000 1 3008 auto 256 1.000
1 100 0.800 1000 1 3094 auto 256 1.000
1 100 0.900 1000 1 3204 auto 256 1.000
1 100 1.000 1000 1 3373 auto 256 1.000
1 100 0.000 1000 1 529 auto 256 0.000
1 100 0.100 1000 1 572 auto 256 0.000
1 100 0.200 1000 1 1265 auto 256 1.000
1 100 0.300 1000 1 2109 auto 256 1.000
1 100 0.400 1000 1 2464 auto 256 1.000
1 100 0.500 1000 1 2702 auto 256 1.000
1 100 0.600 1000 1 2894 auto 256 1.000
1 100 0.700 1000 1 3021 auto 256 1.000
1 100 0.800 1000 1 3099 auto 256 1.000
1 100 0.900 1000 1 3194 auto 256 1.000
1 100 1.000 1000 1 3376 auto 256 1.000
1 100 0.000 1000 1 529 auto 256 0.000
1 100 0.100 1000 1 571 auto 256 0.000
1 100 0.200 1000 1 991 auto 256 0.000
1 100 0.300 1000 1 2121 auto 256 1.000
1 100 0.400 1000 1 2464 auto 256 1.000
1 100 0.500 1000 1 2709 auto 256 1.000
1 100 0.600 1000 1 2883 auto 256 1.000
1 100 0.700 1000 1 3013 auto 256 1.000
1 100 0.800 1000 1 3103 auto 256 1.000
1 100 0.900 1000 1 3193 auto 256 1.000
1 100 1.000 1000 1 3374 auto 256 1.000
1 100 0.000 1000 1 529 auto 256 0.000
1 100 0.100 1000 1 571 auto 256 0.000
1 100 0.200 1000 1 910 auto 256 0.331
1 100 0.300 1000 1 2092 auto 256 1.000
1 100 0.400 1000 1 2460 auto 256 1.000
1 100 0.500 1000 1 2704 auto 256 1.000
1 100 0.600 1000 1 2885 auto 256 1.000
1 100 0.700 1000 1 3019 auto 256 1.000
1 100 0.800 1000 1 3089 auto 256 1.000
1 100 0.900 1000 1 3179 auto 256 1.000
1 100 1.000 1000 1 3374 auto 256 1.000
1 100 0.000 1000 1 529 auto 256 0.000
1 100 0.100 1000 1 584 auto 256 0.000
1 100 0.200 1000 1 1079 auto 256 0.437
1 100 0.300 1000 1 2098 auto 256 1.000
1 100 0.400 1000 1 2453 auto 256 1.000
1 100 0.500 1000 1 2708 auto 256 1.000
1 100 0.600 1000 1 2874 auto 256 1.000
1 100 0.700 1000 1 3012 auto 256 1.000
1 100 0.800 1000 1 3102 auto 256 1.000
1 100 0.900 1000 1 3188 auto 256 1.000
1 100 1.000 1000 1 3372 auto 256 1.000
1 100 0.000 1000 1 528 auto 256 0.000
1 100 0.100 1000 1 583 auto 256 0.000
1 100 0.200 1000 1 1147 auto 256 0.516
1 100 0.300 1000 1 2100 auto 256 1.000
1 100 0.400 1000 1 2473 auto 256 1.000
1 100 0.500 1000 1 2712 auto 256 1.000
1 100 0.600 1000 1 2877 auto 256 1.000
1 100 0.700 1000 1 3010 auto 256 1.000
1 100 0.800 1000 1 3076 auto 256 1.000
1 100 0.900 1000 1 3206 auto 256 1.000
1 100 1.000 1000 1 3373 auto 256 1.000
1 100 0.000 1000 1 530 auto 256 0.000
1 100 0.100 1000 1 576 auto 256 0.000
1 100 0.200 1000 1 1079 auto 256 0.317
1 100 0.300 1000 1 2093 auto 256 1.000
1 100 0.400 1000 1 2468 auto 256 1.000
1 100 0.500 1000 1 2705 auto 256 1.000
1 100 0.600 1000 1 2892 auto 256 1.000
1 100 0.700 1000 1 3011 auto 256 1.000
1 100 0.800 1000 1 3104 auto 256 1.000
1 100 0.900 1000 1 3179 auto 256 1.000
1 100 1.000 1000 1 3373 auto 256 1.000
1 100 0.000 1000 1 528 auto 256 0.000
1 100 0.100 1000 1 578 auto 256 0.000
1 100 0.200 1000 1 835 auto 256 0.000
1 100 0.300 1000 1 2096 auto 256 1.000
1 100 0.400 1000 1 2440 auto 256 1.000
1 100 0.500 1000 1 2709 auto 256 1.000
1 100 0.600 1000 1 2882 auto 256 1.000
1 100 0.700 1000 1 3016 auto 256 1.000
1 100 0.800 1000 1 3089 auto 256 1.000
1 100 0.900 1000 1 3186 auto 256 1.000
1 100 1.000 1000 1 3373 auto 256 1.000
1 100 0.000 1000 1 529 auto 256 0.000
1 100 0.100 1000 1 577 auto 256 0.000
