Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 648 static 512 0.000
1 100 0.100 1000 1 722 static 512 0.000
1 100 0.200 1000 1 970 static 512 0.000
1 100 0.300 1000 1 2604 static 512 1.000
1 100 0.400 1000 1 3062 static 512 1.000
1 100 0.500 1000 1 3379 static 512 1.000
1 100 0.600 1000 1 3614 static 512 1.000
1 100 0.700 1000 1 3730 static 512 1.000
1 100 0.800 1000 1 3864 static 512 1.000
1 100 0.900 1000 1 4001 static 512 1.000
1 100 1.000 1000 1 4233 static 512 1.000
