Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 166 dynamic 250 0.000
1 100 0.100 1000 4 184 dynamic 250 0.000
1 100 0.200 1000 4 345 dynamic 250 0.000
1 100 0.300 1000 4 838 dynamic 250 1.000
1 100 0.400 1000 4 970 dynamic 250 1.000
1 100 0.500 1000 4 1084 dynamic 250 1.000
1 100 0.600 1000 4 1150 dynamic 250 1.000
1 100 0.700 1000 4 1209 dynamic 250 1.000
1 100 0.800 1000 4 1245 dynamic 250 1.000
1 100 0.900 1000 4 1278 dynamic 250 1.000
1 100 1.000 1000 4 1321 dynamic 250 1.000
