Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 8 93 dynamic 64 0.000
1 100 0.100 1000 8 99 dynamic 64 0.000
1 100 0.200 1000 8 228 dynamic 64 0.552
1 100 0.300 1000 8 443 dynamic 64 1.000
1 100 0.400 1000 8 521 dynamic 64 1.000
1 100 0.500 1000 8 571 dynamic 64 1.000
1 100 0.600 1000 8 611 dynamic 64 1.000
1 100 0.700 1000 8 637 dynamic 64 1.000
1 100 0.800 1000 8 661 dynamic 64 1.000
1 100 0.900 1000 8 683 dynamic 64 1.000
1 100 1.000 1000 8 705 dynamic 64 1.000
