Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 646 static 256 0.000
1 100 0.100 1000 1 701 static 256 0.000
1 100 0.200 1000 1 969 static 256 0.000
1 100 0.300 1000 1 2610 static 256 1.000
1 100 0.400 1000 1 3063 static 256 1.000
1 100 0.500 1000 1 3381 static 256 1.000
1 100 0.600 1000 1 3588 static 256 1.000
1 100 0.700 1000 1 3774 static 256 1.000
1 100 0.800 1000 1 3887 static 256 1.000
1 100 0.900 1000 1 4001 static 256 1.000
1 100 1.000 1000 1 4229 static 256 1.000
