Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 646 dynamic 4 0.000
1 100 0.100 1000 1 707 dynamic 4 0.000
1 100 0.200 1000 1 927 dynamic 4 0.000
1 100 0.300 1000 1 2613 dynamic 4 1.000
1 100 0.400 1000 1 3054 dynamic 4 1.000
1 100 0.500 1000 1 3367 dynamic 4 1.000
1 100 0.600 1000 1 3599 dynamic 4 1.000
1 100 0.700 1000 1 3766 dynamic 4 1.000
1 100 0.800 1000 1 3885 dynamic 4 1.000
1 100 0.900 1000 1 3988 dynamic 4 1.000
1 100 1.000 1000 1 4220 dynamic 4 1.000
