Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 638 dynamic 1 0.000
1 100 0.100 1000 1 722 dynamic 1 0.000
1 100 0.200 1000 1 1001 dynamic 1 0.043
1 100 0.300 1000 1 2592 dynamic 1 1.000
1 100 0.400 1000 1 3038 dynamic 1 1.000
1 100 0.500 1000 1 3357 dynamic 1 1.000
1 100 0.600 1000 1 3568 dynamic 1 1.000
1 100 0.700 1000 1 3734 dynamic 1 1.000
1 100 0.800 1000 1 3869 dynamic 1 1.000
1 100 0.900 1000 1 3968 dynamic 1 1.000
1 100 1.000 1000 1 4188 dynamic 1 1.000
