Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 2 270 dynamic 1 0.000
1 100 0.100 1000 2 302 dynamic 1 0.000
1 100 0.200 1000 2 580 dynamic 1 0.416
1 100 0.300 1000 2 1332 dynamic 1 1.000
1 100 0.400 1000 2 1548 dynamic 1 1.000
1 100 0.500 1000 2 1718 dynamic 1 1.000
1 100 0.600 1000 2 1833 dynamic 1 1.000
1 100 0.700 1000 2 1919 dynamic 1 1.000
1 100 0.800 1000 2 1978 dynamic 1 1.000
1 100 0.900 1000 2 2023 dynamic 1 1.000
1 100 1.000 1000 2 2099 dynamic 1 1.000
