Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 173 static 32 0.000
1 100 0.100 1000 4 192 static 32 0.000
1 100 0.200 1000 4 383 static 32 0.186
1 100 0.300 1000 4 869 static 32 1.000
1 100 0.400 1000 4 1016 static 32 1.000
1 100 0.500 1000 4 1137 static 32 1.000
1 100 0.600 1000 4 1200 static 32 1.000
1 100 0.700 1000 4 1261 static 32 1.000
1 100 0.800 1000 4 1303 static 32 1.000
1 100 0.900 1000 4 1336 static 32 1.000
1 100 1.000 1000 4 1392 static 32 1.000
