Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 167 dynamic 250 0.000
1 100 0.100 1000 4 185 dynamic 250 0.000
1 100 0.200 1000 4 438 dynamic 250 0.000
1 100 0.300 1000 4 845 dynamic 250 1.000
1 100 0.400 1000 4 978 dynamic 250 1.000
1 100 0.500 1000 4 1080 dynamic 250 1.000
1 100 0.600 1000 4 1155 dynamic 250 1.000
1 100 0.700 1000 4 1206 dynamic 250 1.000
1 100 0.800 1000 4 1251 dynamic 250 1.000
1 100 0.900 1000 4 1286 dynamic 250 1.000
1 100 1.000 1000 4 1333 dynamic 250 1.000
