Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 172 dynamic 128 0.000
1 100 0.100 1000 4 187 dynamic 128 0.000
1 100 0.200 1000 4 449 dynamic 128 0.000
1 100 0.300 1000 4 849 dynamic 128 1.000
1 100 0.400 1000 4 997 dynamic 128 1.000
1 100 0.500 1000 4 1108 dynamic 128 1.000
1 100 0.600 1000 4 1181 dynamic 128 1.000
1 100 0.700 1000 4 1243 dynamic 128 1.000
1 100 0.800 1000 4 1277 dynamic 128 1.000
1 100 0.900 1000 4 1310 dynamic 128 1.000
1 100 1.000 1000 4 1362 dynamic 128 1.000
