Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 171 static 32 0.000
1 100 0.100 1000 4 185 static 32 0.000
1 100 0.200 1000 4 465 static 32 0.256
1 100 0.300 1000 4 863 static 32 1.000
1 100 0.400 1000 4 1004 static 32 1.000
1 100 0.500 1000 4 1105 static 32 1.000
1 100 0.600 1000 4 1184 static 32 1.000
1 100 0.700 1000 4 1239 static 32 1.000
1 100 0.800 1000 4 1278 static 32 1.000
1 100 0.900 1000 4 1304 static 32 1.000
1 100 1.000 1000 4 1359 static 32 1.000
