Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 8 91 auto 64 0.000
1 100 0.100 1000 8 98 auto 64 0.000
1 100 0.200 1000 8 254 auto 64 0.250
1 100 0.300 1000 8 437 auto 64 1.000
1 100 0.400 1000 8 508 auto 64 1.000
1 100 0.500 1000 8 558 auto 64 1.000
1 100 0.600 1000 8 601 auto 64 1.000
1 100 0.700 1000 8 624 auto 64 1.000
1 100 0.800 1000 8 671 auto 64 1.000
1 100 0.900 1000 8 661 auto 64 1.000
1 100 1.000 1000 8 707 auto 64 1.000
