Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 2 326 dynamic 2 0.000
1 100 0.100 1000 2 362 dynamic 2 0.000
1 100 0.200 1000 2 800 dynamic 2 0.640
1 100 0.300 1000 2 1634 dynamic 2 1.000
1 100 0.400 1000 2 1910 dynamic 2 1.000
1 100 0.500 1000 2 2117 dynamic 2 1.000
1 100 0.600 1000 2 2266 dynamic 2 1.000
1 100 0.700 1000 2 2372 dynamic 2 1.000
1 100 0.800 1000 2 2457 dynamic 2 1.000
1 100 0.900 1000 2 2518 dynamic 2 1.000
1 100 1.000 1000 2 2607 dynamic 2 1.000
