Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 2 331 dynamic 64 0.000
1 100 0.100 1000 2 361 dynamic 64 0.000
1 100 0.200 1000 2 607 dynamic 64 0.000
1 100 0.300 1000 2 1648 dynamic 64 1.000
1 100 0.400 1000 2 1943 dynamic 64 1.000
1 100 0.500 1000 2 2158 dynamic 64 1.000
1 100 0.600 1000 2 2293 dynamic 64 1.000
1 100 0.700 1000 2 2411 dynamic 64 1.000
1 100 0.800 1000 2 2493 dynamic 64 1.000
1 100 0.900 1000 2 2560 dynamic 64 1.000
1 100 1.000 1000 2 2653 dynamic 64 1.000
