Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 168 dynamic 4 0.000
1 100 0.100 1000 4 183 dynamic 4 0.000
1 100 0.200 1000 4 379 dynamic 4 0.437
1 100 0.300 1000 4 837 dynamic 4 1.000
1 100 0.400 1000 4 978 dynamic 4 1.000
1 100 0.500 1000 4 1079 dynamic 4 1.000
1 100 0.600 1000 4 1157 dynamic 4 1.000
1 100 0.700 1000 4 1217 dynamic 4 1.000
1 100 0.800 1000 4 1252 dynamic 4 1.000
1 100 0.900 1000 4 1285 dynamic 4 1.000
1 100 1.000 1000 4 1330 dynamic 4 1.000
