Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 2 334 static 128 0.000
1 100 0.100 1000 2 371 static 128 0.000
1 100 0.200 1000 2 879 static 128 0.292
1 100 0.300 1000 2 1656 static 128 1.000
1 100 0.400 1000 2 1953 static 128 1.000
1 100 0.500 1000 2 2160 static 128 1.000
1 100 0.600 1000 2 2315 static 128 1.000
1 100 0.700 1000 2 2415 static 128 1.000
1 100 0.800 1000 2 2498 static 128 1.000
1 100 0.900 1000 2 2563 static 128 1.000
1 100 1.000 1000 2 2653 static 128 1.000
