Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 646 dynamic 256 0.000
1 100 0.100 1000 1 706 dynamic 256 0.000
1 100 0.200 1000 1 1523 dynamic 256 0.337
1 100 0.300 1000 1 2618 dynamic 256 1.000
1 100 0.400 1000 1 3074 dynamic 256 1.000
1 100 0.500 1000 1 3382 dynamic 256 1.000
1 100 0.600 1000 1 3617 dynamic 256 1.000
1 100 0.700 1000 1 3773 dynamic 256 1.000
1 100 0.800 1000 1 3860 dynamic 256 1.000
1 100 0.900 1000 1 3987 dynamic 256 1.000
1 100 1.000 1000 1 4208 dynamic 256 1.000
