Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 647 dynamic 2 0.000
1 100 0.100 1000 1 718 dynamic 2 0.000
1 100 0.200 1000 1 888 dynamic 2 0.000
1 100 0.300 1000 1 2598 dynamic 2 1.000
1 100 0.400 1000 1 3071 dynamic 2 1.000
1 100 0.500 1000 1 3398 dynamic 2 1.000
1 100 0.600 1000 1 3611 dynamic 2 1.000
1 100 0.700 1000 1 3771 dynamic 2 1.000
1 100 0.800 1000 1 3883 dynamic 2 1.000
1 100 0.900 1000 1 3989 dynamic 2 1.000
1 100 1.000 1000 1 4213 dynamic 2 1.000
