Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 171 dynamic 32 0.000
1 100 0.100 1000 4 188 dynamic 32 0.000
1 100 0.200 1000 4 308 dynamic 32 0.000
1 100 0.300 1000 4 857 dynamic 32 1.000
1 100 0.400 1000 4 999 dynamic 32 1.000
1 100 0.500 1000 4 1106 dynamic 32 1.000
1 100 0.600 1000 4 1178 dynamic 32 1.000
1 100 0.700 1000 4 1232 dynamic 32 1.000
1 100 0.800 1000 4 1274 dynamic 32 1.000
1 100 0.900 1000 4 1307 dynamic 32 1.000
1 100 1.000 1000 4 1353 dynamic 32 1.000
