Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 2 326 dynamic 2 0.000
1 100 0.100 1000 2 365 dynamic 2 0.000
1 100 0.200 1000 2 505 dynamic 2 0.000
1 100 0.300 1000 2 1632 dynamic 2 1.000
1 100 0.400 1000 2 1922 dynamic 2 1.000
1 100 0.500 1000 2 2123 dynamic 2 1.000
1 100 0.600 1000 2 2261 dynamic 2 1.000
1 100 0.700 1000 2 2370 dynamic 2 1.000
1 100 0.800 1000 2 2447 dynamic 2 1.000
1 100 0.900 1000 2 2511 dynamic 2 1.000
1 100 1.000 1000 2 2601 dynamic 2 1.000
