Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 1 645 dynamic 1000 0.000
1 100 0.100 1000 1 721 dynamic 1000 0.000
1 100 0.200 1000 1 941 dynamic 1000 0.000
1 100 0.300 1000 1 2610 dynamic 1000 1.000
1 100 0.400 1000 1 3067 dynamic 1000 1.000
1 100 0.500 1000 1 3369 dynamic 1000 1.000
1 100 0.600 1000 1 3601 dynamic 1000 1.000
1 100 0.700 1000 1 3761 dynamic 1000 1.000
1 100 0.800 1000 1 3893 dynamic 1000 1.000
1 100 0.900 1000 1 4000 dynamic 1000 1.000
1 100 1.000 1000 1 4226 dynamic 1000 1.000
