Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 8 89 static 125 0.000
1 100 0.100 1000 8 96 static 125 0.000
1 100 0.200 1000 8 184 static 125 0.000
1 100 0.300 1000 8 435 static 125 1.000
1 100 0.400 1000 8 511 static 125 1.000
1 100 0.500 1000 8 561 static 125 1.000
1 100 0.600 1000 8 603 static 125 1.000
1 100 0.700 1000 8 627 static 125 1.000
1 100 0.800 1000 8 644 static 125 1.000
1 100 0.900 1000 8 663 static 125 1.000
1 100 1.000 1000 8 699 static 125 1.000
