Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 4 168 static 250 0.000
1 100 0.100 1000 4 186 static 250 0.000
1 100 0.200 1000 4 491 static 250 0.250
1 100 0.300 1000 4 841 static 250 1.000
1 100 0.400 1000 4 992 static 250 1.000
1 100 0.500 1000 4 1081 static 250 1.000
1 100 0.600 1000 4 1154 static 250 1.000
1 100 0.700 1000 4 1213 static 250 1.000
1 100 0.800 1000 4 1250 static 250 1.000
1 100 0.900 1000 4 1281 static 250 1.000
1 100 1.000 1000 4 1329 static 250 1.000
