Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.000 1000 2 326 dynamic 4 0.000
1 100 0.100 1000 2 360 dynamic 4 0.000
1 100 0.200 1000 2 599 dynamic 4 0.145
1 100 0.300 1000 2 1640 dynamic 4 1.000
1 100 0.400 1000 2 1921 dynamic 4 1.000
1 100 0.500 1000 2 2124 dynamic 4 1.000
1 100 0.600 1000 2 2275 dynamic 4 1.000
1 100 0.700 1000 2 2383 dynamic 4 1.000
1 100 0.800 1000 2 2461 dynamic 4 1.000
1 100 0.900 1000 2 2524 dynamic 4 1.000
1 100 1.000 1000 2 2616 dynamic 4 1.000
