Flag N d M NbThreads AvgTime Probability
1 10 0.500 1000 4 10 1.000
1 10 0.520 1000 4 10 1.000
1 10 0.540 1000 4 10 1.000
1 10 0.560 1000 4 11 1.000
1 10 0.580 1000 4 11 1.000
1 10 0.600 1000 4 11 1.000
1 10 0.620 1000 4 11 1.000
1 10 0.640 1000 4 11 1.000
1 10 0.660 1000 4 11 1.000
1 10 0.680 1000 4 12 1.000
1 10 0.700 1000 4 11 1.000
1 10 0.720 1000 4 11 1.000
1 10 0.740 1000 4 12 1.000
1 10 0.760 1000 4 12 1.000
1 10 0.780 1000 4 12 1.000
1 10 0.800 1000 4 12 1.000
1 10 0.820 1000 4 12 1.000
1 10 0.840 1000 4 12 1.000
1 10 0.860 1000 4 12 1.000
1 10 0.880 1000 4 12 1.000
1 10 0.900 1000 4 12 1.000
1 10 0.920 1000 4 12 1.000
1 10 0.940 1000 4 12 1.000
1 10 0.960 1000 4 20 1.000
1 10 0.980 1000 4 12 1.000
1 10 1.000 1000 4 12 1.000
1 10 0.000 10000 4 25 0.000
1 10 0.020 10000 4 29 0.000
1 10 0.040 10000 4 27 0.000
1 10 0.060 10000 4 28 0.000
1 10 0.080 10000 4 29 0.000
1 10 0.100 10000 4 46 0.000
1 10 0.120 10000 4 41 0.000
1 10 0.140 10000 4 46 0.000
1 10 0.160 10000 4 58 0.250
1 10 0.180 10000 4 58 0.000
1 10 0.200 10000 4 70 0.250
1 10 0.220 10000 4 70 0.750
1 10 0.240 10000 4 77 1.000
1 10 0.260 10000 4 79 1.000
1 10 0.280 10000 4 81 0.750
1 10 0.300 10000 4 88 1.000
1 10 0.320 10000 4 87 0.750
1 10 0.340 10000 4 85 0.750
1 10 0.360 10000 4 90 1.000
1 10 0.380 10000 4 92 1.000
1 10 0.400 10000 4 96 1.000
1 10 0.420 10000 4 99 1.000
1 10 0.440 10000 4 103 1.000
1 10 0.460 10000 4 101 1.000
1 10 0.480 10000 4 100 0.750
1 10 0.500 10000 4 108 1.000
1 10 0.520 10000 4 106 1.000
1 10 0.540 10000 4 107 1.000
1 10 0.560 10000 4 113 1.000
1 10 0.580 10000 4 107 1.000
1 10 0.600 10000 4 110 1.000
1 10 0.620 10000 4 111 1.000
1 10 0.640 10000 4 114 1.000
1 10 0.660 10000 4 114 1.000
1 10 0.680 10000 4 116 1.000
1 10 0.700 10000 4 115 1.000
1 10 0.720 10000 4 115 1.000
1 10 0.740 10000 4 116 1.000
1 10 0.760 10000 4 117 1.000
1 10 0.780 10000 4 120 1.000
1 10 0.800 10000 4 120 1.000
1 10 0.820 10000 4 119 1.000
1 10 0.840 10000 4 121 1.000
1 10 0.860 10000 4 123 1.000
1 10 0.880 10000 4 119 1.000
1 10 0.900 10000 4 122 1.000
1 10 0.920 10000 4 121 1.000
1 10 0.940 10000 4 122 1.000
1 10 0.960 10000 4 123 1.000
1 10 0.980 10000 4 123 1.000
1 10 1.000 10000 4 122 1.000
1 50 0.000 1 4 0 0.000
1 50 0.020 1 4 0 0.000
1 50 0.040 1 4 0 0.000
1 50 0.060 1 4 0 0.000
1 50 0.080 1 4 0 0.000
1 50 0.100 1 4 0 0.000
1 50 0.120 1 4 0 0.000
1 50 0.140 1 4 0 0.000
1 50 0.160 1 4 0 0.000
1 50 0.180 1 4 0 0.000
1 50 0.200 1 4 0 0.000
1 50 0.220 1 4 0 1.000
1 50 0.240 1 4 1 1.000
1 50 0.260 1 4 1 1.000
1 50 0.280 1 4 1 1.000
1 50 0.300 1 4 1 1.000
1 50 0.320 1 4 1 1.000
1 50 0.340 1 4 1 1.000
1 50 0.360 1 4 1 1.000
1 50 0.380 1 4 1 1.000
1 50 0.400 1 4 1 1.000
1 50 0.420 1 4 1 1.000
1 50 0.440 1 4 1 1.000
1 50 0.460 1 4 1 1.000
1 50 0.480 1 4 1 1.000
1 50 0.500 1 4 1 1.000
1 50 0.520 1 4 1 1.000
1 50 0.540 1 4 1 1.000
1 50 0.560 1 4 1 1.000
1 50 0.580 1 4 1 1.000
1 50 0.600 1 4 1 1.000
1 50 0.620 1 4 1 1.000
1 50 0.640 1 4 1 1.000
1 50 0.660 1 4 1 1.000
1 50 0.680 1 4 1 1.000
1 50 0.700 1 4 1 1.000
1 50 0.720 1 4 1 1.000
1 50 0.740 1 4 1 1.000
1 50 0.760 1 4 1 1.000
1 50 0.780 1 4 1 1.000
1 50 0.800 1 4 1 1.000
1 50 0.820 1 4 1 1.000
1 50 0.840 1 4 1 1.000
1 50 0.860 1 4 1 1.000
1 50 0.880 1 4 1 1.000
1 50 0.900 1 4 1 1.000
1 50 0.920 1 4 1 1.000
1 50 0.940 1 4 1 1.000
1 50 0.960 1 4 1 1.000
1 50 0.980 1 4 1 1.000
1 50 1.000 1 4 1 1.000
1 50 0.000 10 4 1 0.000
1 50 0.020 10 4 1 0.000
1 50 0.040 10 4 1 0.000
1 50 0.060 10 4 1 0.000
1 50 0.080 10 4 1 0.000
1 50 0.100 10 4 1 0.000
1 50 0.120 10 4 1 0.000
1 50 0.140 10 4 1 0.000
1 50 0.160 10 4 1 0.000
1 50 0.180 10 4 1 0.000
1 50 0.200 10 4 1 0.100
1 50 0.220 10 4 2 0.600
1 50 0.240 10 4 2 0.700
1 50 0.260 10 4 2 1.000
1 50 0.280 10 4 2 1.000
1 50 0.300 10 4 2 1.000
1 50 0.320 10 4 3 1.000
1 50 0.340 10 4 3 1.000
1 50 0.360 10 4 3 1.000
1 50 0.380 10 4 3 1.000
1 50 0.400 10 4 3 1.000
1 50 0.420 10 4 3 1.000
1 50 0.440 10 4 3 1.000
1 50 0.460 10 4 3 1.000
1 50 0.480 10 4 3 1.000
1 50 0.500 10 4 3 1.000
1 50 0.520 10 4 3 1.000
1 50 0.540 10 4 3 1.000
1 50 0.560 10 4 4 1.000
1 50 0.580 10 4 3 1.000
1 50 0.600 10 4 3 1.000
1 50 0.620 10 4 4 1.000
1 50 0.640 10 4 3 1.000
1 50 0.660 10 4 4 1.000
1 50 0.680 10 4 4 1.000
1 50 0.700 10 4 4 1.000
1 50 0.720 10 4 4 1.000
1 50 0.740 10 4 4 1.000
1 50 0.760 10 4 4 1.000
1 50 0.780 10 4 4 1.000
1 50 0.800 10 4 4 1.000
1 50 0.820 10 4 4 1.000
1 50 0.840 10 4 4 1.000
1 50 0.860 10 4 4 1.000
1 50 0.880 10 4 4 1.000
1 50 0.900 10 4 4 1.000
1 50 0.920 10 4 4 1.000
1 50 0.940 10 4 4 1.000
1 50 0.960 10 4 4 1.000
1 50 0.980 10 4 4 1.000
1 50 1.000 10 4 4 1.000
1 50 0.000 100 4 5 0.000
1 50 0.020 100 4 5 0.000
1 50 0.040 100 4 5 0.000
1 50 0.060 100 4 5 0.000
1 50 0.080 100 4 5 0.000
1 50 0.100 100 4 5 0.000
1 50 0.120 100 4 6 0.000
1 50 0.140 100 4 7 0.000
1 50 0.160 100 4 6 0.000
1 50 0.180 100 4 10 0.000
1 50 0.200 100 4 14 0.250
1 50 0.220 100 4 16 1.000
1 50 0.240 100 4 17 0.750
1 50 0.260 100 4 19 1.000
1 50 0.280 100 4 20 1.000
1 50 0.300 100 4 20 1.000
1 50 0.320 100 4 21 1.000
1 50 0.340 100 4 22 1.000
1 50 0.360 100 4 23 1.000
1 50 0.380 100 4 24 1.000
1 50 0.400 100 4 24 1.000
1 50 0.420 100 4 25 1.000
1 50 0.440 100 4 26 1.000
1 50 0.460 100 4 26 1.000
1 50 0.480 100 4 26 1.000
1 50 0.500 100 4 27 1.000
1 50 0.520 100 4 27 1.000
1 50 0.540 100 4 28 1.000
1 50 0.560 100 4 28 1.000
1 50 0.580 100 4 28 1.000
1 50 0.600 100 4 29 1.000
1 50 0.620 100 4 29 1.000
1 50 0.640 100 4 29 1.000
1 50 0.660 100 4 30 1.000
1 50 0.680 100 4 30 1.000
1 50 0.700 100 4 30 1.000
1 50 0.720 100 4 30 1.000
1 50 0.740 100 4 30 1.000
1 50 0.760 100 4 31 1.000
1 50 0.780 100 4 31 1.000
1 50 0.800 100 4 31 1.000
1 50 0.820 100 4 31 1.000
1 50 0.840 100 4 32 1.000
1 50 0.860 100 4 32 1.000
1 50 0.880 100 4 32 1.000
1 50 0.900 100 4 32 1.000
1 50 0.920 100 4 32 1.000
1 50 0.940 100 4 33 1.000
1 50 0.960 100 4 33 1.000
1 50 0.980 100 4 33 1.000
1 50 1.000 100 4 33 1.000
1 50 0.000 1000 4 45 0.000
1 50 0.020 1000 4 46 0.000
1 50 0.040 1000 4 46 0.000
1 50 0.060 1000 4 50 0.000
1 50 0.080 1000 4 53 0.000
1 50 0.100 1000 4 53 0.000
1 50 0.120 1000 4 53 0.000
1 50 0.140 1000 4 62 0.000
1 50 0.160 1000 4 68 0.000
1 50 0.180 1000 4 104 0.500
1 50 0.200 1000 4 105 0.164
1 50 0.220 1000 4 159 0.750
1 50 0.240 1000 4 178 1.000
1 50 0.260 1000 4 189 1.000
1 50 0.280 1000 4 199 1.000
1 50 0.300 1000 4 205 1.000
1 50 0.320 1000 4 216 1.000
1 50 0.340 1000 4 223 1.000
1 50 0.360 1000 4 231 1.000
1 50 0.380 1000 4 237 1.000
1 50 0.400 1000 4 242 1.000
1 50 0.420 1000 4 250 1.000
1 50 0.440 1000 4 255 1.000
1 50 0.460 1000 4 261 1.000
1 50 0.480 1000 4 262 1.000
1 50 0.500 1000 4 266 1.000
1 50 0.520 1000 4 274 1.000
1 50 0.540 1000 4 277 1.000
1 50 0.560 1000 4 279 1.000
1 50 0.580 1000 4 282 1.000
1 50 0.600 1000 4 287 1.000
1 50 0.620 1000 4 290 1.000
1 50 0.640 1000 4 293 1.000
1 50 0.660 1000 4 295 1.000
1 50 0.680 1000 4 295 1.000
1 50 0.700 1000 4 298 1.000
1 50 0.720 1000 4 301 1.000
1 50 0.740 1000 4 313 1.000
1 50 0.760 1000 4 306 1.000
1 50 0.780 1000 4 308 1.000
1 50 0.800 1000 4 311 1.000
1 50 0.820 1000 4 312 1.000
1 50 0.840 1000 4 314 1.000
1 50 0.860 1000 4 315 1.000
1 50 0.880 1000 4 316 1.000
1 50 0.900 1000 4 320 1.000
1 50 0.920 1000 4 321 1.000
1 50 0.940 1000 4 324 1.000
1 50 0.960 1000 4 326 1.000
1 50 0.980 1000 4 326 1.000
1 50 1.000 1000 4 327 1.000
1 50 0.000 10000 4 452 0.000
1 50 0.020 10000 4 459 0.000
1 50 0.040 10000 4 471 0.000
1 50 0.060 10000 4 475 0.000
1 50 0.080 10000 4 482 0.000
1 50 0.100 10000 4 520 0.000
1 50 0.120 10000 4 522 0.000
1 50 0.140 10000 4 582 0.000
1 50 0.160 10000 4 757 0.000
1 50 0.180 10000 4 617 0.000
1 50 0.200 10000 4 1097 0.181
1 50 0.220 10000 4 1431 0.646
1 50 0.240 10000 4 1634 0.679
1 50 0.260 10000 4 1874 1.000
1 50 0.280 10000 4 1955 1.000
1 50 0.300 10000 4 2097 1.000
1 50 0.320 10000 4 2127 1.000
1 50 0.340 10000 4 2225 1.000
1 50 0.360 10000 4 2298 1.000
1 50 0.380 10000 4 2352 1.000
1 50 0.400 10000 4 2423 1.000
1 50 0.420 10000 4 2472 1.000
1 50 0.440 10000 4 2534 1.000
1 50 0.460 10000 4 2561 1.000
1 50 0.480 10000 4 2602 1.000
1 50 0.500 10000 4 2659 1.000
1 50 0.520 10000 4 2691 1.000
1 50 0.540 10000 4 2760 1.000
1 50 0.560 10000 4 2802 1.000
1 50 0.580 10000 4 2836 1.000
1 50 0.600 10000 4 2850 1.000
1 50 0.620 10000 4 2868 1.000
1 50 0.640 10000 4 2912 1.000
1 50 0.660 10000 4 2921 1.000
1 50 0.680 10000 4 2964 1.000
1 50 0.700 10000 4 2994 1.000
1 50 0.720 10000 4 3015 1.000
1 50 0.740 10000 4 3021 1.000
1 50 0.760 10000 4 3041 1.000
1 50 0.780 10000 4 3070 1.000
1 50 0.800 10000 4 3097 1.000
1 50 0.820 10000 4 3101 1.000
1 50 0.840 10000 4 3118 1.000
1 50 0.860 10000 4 3192 1.000
1 50 0.880 10000 4 3155 1.000
1 50 0.900 10000 4 3261 1.000
1 50 0.920 10000 4 3185 1.000
1 50 0.940 10000 4 3240 1.000
1 50 0.960 10000 4 3228 1.000
1 50 0.980 10000 4 3240 1.000
1 50 1.000 10000 4 3257 1.000
1 100 0.000 1 4 1 0.000
1 100 0.020 1 4 1 0.000
1 100 0.040 1 4 1 0.000
1 100 0.060 1 4 1 0.000
1 100 0.080 1 4 1 0.000
1 100 0.100 1 4 1 0.000
1 100 0.120 1 4 1 0.000
1 100 0.140 1 4 1 0.000
1 100 0.160 1 4 1 0.000
1 100 0.180 1 4 1 0.000
1 100 0.200 1 4 2 1.000
1 100 0.220 1 4 3 1.000
1 100 0.240 1 4 3 1.000
1 100 0.260 1 4 3 1.000
1 100 0.280 1 4 3 1.000
1 100 0.300 1 4 3 1.000
1 100 0.320 1 4 3 1.000
1 100 0.340 1 4 4 1.000
1 100 0.360 1 4 4 1.000
1 100 0.380 1 4 4 1.000
1 100 0.400 1 4 4 1.000
1 100 0.420 1 4 4 1.000
1 100 0.440 1 4 4 1.000
1 100 0.460 1 4 4 1.000
1 100 0.480 1 4 4 1.000
1 100 0.500 1 4 4 1.000
1 100 0.520 1 4 4 1.000
1 100 0.540 1 4 4 1.000
1 100 0.560 1 4 4 1.000
1 100 0.580 1 4 5 1.000
1 100 0.600 1 4 5 1.000
1 100 0.620 1 4 5 1.000
1 100 0.640 1 4 5 1.000
1 100 0.660 1 4 5 1.000
1 100 0.680 1 4 5 1.000
1 100 0.700 1 4 5 1.000
1 100 0.720 1 4 5 1.000
1 100 0.740 1 4 5 1.000
1 100 0.760 1 4 5 1.000
1 100 0.780 1 4 5 1.000
1 100 0.800 1 4 5 1.000
1 100 0.820 1 4 5 1.000
1 100 0.840 1 4 5 1.000
1 100 0.860 1 4 5 1.000
1 100 0.880 1 4 5 1.000
1 100 0.900 1 4 5 1.000
1 100 0.920 1 4 5 1.000
1 100 0.940 1 4 5 1.000
1 100 0.960 1 4 5 1.000
1 100 0.980 1 4 5 1.000
1 100 1.000 1 4 5 1.000
1 100 0.000 10 4 2 0.000
1 100 0.020 10 4 2 0.000
1 100 0.040 10 4 2 0.000
1 100 0.060 10 4 2 0.000
1 100 0.080 10 4 2 0.000
1 100 0.100 10 4 2 0.000
1 100 0.120 10 4 2 0.000
1 100 0.140 10 4 3 0.000
1 100 0.160 10 4 3 0.000
1 100 0.180 10 4 3 0.000
1 100 0.200 10 4 5 0.600
1 100 0.220 10 4 7 0.700
1 100 0.240 10 4 8 1.000
1 100 0.260 10 4 9 1.000
1 100 0.280 10 4 10 1.000
1 100 0.300 10 4 10 1.000
1 100 0.320 10 4 11 1.000
1 100 0.340 10 4 11 1.000
1 100 0.360 10 4 11 1.000
1 100 0.380 10 4 12 1.000
1 100 0.400 10 4 12 1.000
1 100 0.420 10 4 12 1.000
1 100 0.440 10 4 13 1.000
1 100 0.460 10 4 13 1.000
1 100 0.480 10 4 13 1.000
1 100 0.500 10 4 13 1.000
1 100 0.520 10 4 14 1.000
1 100 0.540 10 4 14 1.000
1 100 0.560 10 4 14 1.000
1 100 0.580 10 4 14 1.000
1 100 0.600 10 4 14 1.000
1 100 0.620 10 4 15 1.000
1 100 0.640 10 4 15 1.000
1 100 0.660 10 4 15 1.000
1 100 0.680 10 4 15 1.000
1 100 0.700 10 4 15 1.000
1 100 0.720 10 4 16 1.000
1 100 0.740 10 4 15 1.000
1 100 0.760 10 4 16 1.000
1 100 0.780 10 4 16 1.000
1 100 0.800 10 4 16 1.000
1 100 0.820 10 4 16 1.000
1 100 0.840 10 4 16 1.000
1 100 0.860 10 4 16 1.000
1 100 0.880 10 4 16 1.000
1 100 0.900 10 4 16 1.000
1 100 0.920 10 4 17 1.000
1 100 0.940 10 4 17 1.000
1 100 0.960 10 4 17 1.000
1 100 0.980 10 4 18 1.000
1 100 1.000 10 4 18 1.000
1 100 0.000 100 4 17 0.000
1 100 0.020 100 4 17 0.000
1 100 0.040 100 4 18 0.000
1 100 0.060 100 4 18 0.000
1 100 0.080 100 4 18 0.000
1 100 0.100 100 4 19 0.000
1 100 0.120 100 4 20 0.000
1 100 0.140 100 4 21 0.000
1 100 0.160 100 4 22 0.000
1 100 0.180 100 4 26 0.000
1 100 0.200 100 4 37 0.250
1 100 0.220 100 4 62 0.750
1 100 0.240 100 4 71 1.000
1 100 0.260 100 4 75 1.000
1 100 0.280 100 4 80 1.000
1 100 0.300 100 4 84 1.000
1 100 0.320 100 4 87 1.000
1 100 0.340 100 4 91 1.000
1 100 0.360 100 4 93 1.000
1 100 0.380 100 4 97 1.000
1 100 0.400 100 4 98 1.000
1 100 0.420 100 4 101 1.000
1 100 0.440 100 4 103 1.000
1 100 0.460 100 4 105 1.000
1 100 0.480 100 4 107 1.000
1 100 0.500 100 4 109 1.000
1 100 0.520 100 4 110 1.000
1 100 0.540 100 4 113 1.000
1 100 0.560 100 4 113 1.000
1 100 0.580 100 4 115 1.000
1 100 0.600 100 4 117 1.000
1 100 0.620 100 4 118 1.000
1 100 0.640 100 4 119 1.000
1 100 0.660 100 4 120 1.000
1 100 0.680 100 4 121 1.000
1 100 0.700 100 4 122 1.000
1 100 0.720 100 4 123 1.000
1 100 0.740 100 4 124 1.000
1 100 0.760 100 4 124 1.000
1 100 0.780 100 4 126 1.000
1 100 0.800 100 4 126 1.000
1 100 0.820 100 4 127 1.000
1 100 0.840 100 4 128 1.000
1 100 0.860 100 4 128 1.000
1 100 0.880 100 4 129 1.000
1 100 0.900 100 4 130 1.000
1 100 0.920 100 4 130 1.000
1 100 0.940 100 4 132 1.000
1 100 0.960 100 4 133 1.000
1 100 0.980 100 4 134 1.000
1 100 1.000 100 4 135 1.000
1 100 0.000 1000 4 169 0.000
1 100 0.020 1000 4 171 0.000
1 100 0.040 1000 4 172 0.000
1 100 0.060 1000 4 175 0.000
1 100 0.080 1000 4 179 0.000
1 100 0.100 1000 4 185 0.000
1 100 0.120 1000 4 193 0.000
1 100 0.140 1000 4 203 0.000
1 100 0.160 1000 4 221 0.000
1 100 0.180 1000 4 267 0.000
1 100 0.200 1000 4 382 0.000
1 100 0.220 1000 4 605 0.742
1 100 0.240 1000 4 689 1.000
1 100 0.260 1000 4 748 1.000
1 100 0.280 1000 4 795 1.000
1 100 0.300 1000 4 836 1.000
1 100 0.320 1000 4 864 1.000
1 100 0.340 1000 4 896 1.000
1 100 0.360 1000 4 933 1.000
1 100 0.380 1000 4 949 1.000
1 100 0.400 1000 4 969 1.000
1 100 0.420 1000 4 1004 1.000
1 100 0.440 1000 4 1024 1.000
1 100 0.460 1000 4 1116 1.000
1 100 0.480 1000 4 1056 1.000
1 100 0.500 1000 4 1077 1.000
1 100 0.520 1000 4 1095 1.000
1 100 0.540 1000 4 1104 1.000
1 100 0.560 1000 4 1121 1.000
1 100 0.580 1000 4 1140 1.000
1 100 0.600 1000 4 1157 1.000
1 100 0.620 1000 4 1163 1.000
1 100 0.640 1000 4 1175 1.000
1 100 0.660 1000 4 1188 1.000
1 100 0.680 1000 4 1200 1.000
1 100 0.700 1000 4 1206 1.000
1 100 0.720 1000 4 1219 1.000
1 100 0.740 1000 4 1225 1.000
1 100 0.760 1000 4 1230 1.000
1 100 0.780 1000 4 1344 1.000
1 100 0.800 1000 4 1238 1.000
1 100 0.820 1000 4 1251 1.000
1 100 0.840 1000 4 1265 1.000
1 100 0.860 1000 4 1263 1.000
1 100 0.880 1000 4 1273 1.000
1 100 0.900 1000 4 1276 1.000
1 100 0.920 1000 4 1283 1.000
1 100 0.940 1000 4 1292 1.000
1 100 0.960 1000 4 1298 1.000
1 100 0.980 1000 4 1304 1.000
1 100 1.000 1000 4 1330 1.000
1 100 0.000 10000 4 1673 0.000
1 100 0.020 10000 4 1698 0.000
1 100 0.040 10000 4 1705 0.000
1 100 0.060 10000 4 1740 0.000
1 100 0.080 10000 4 1774 0.000
1 100 0.100 10000 4 1840 0.000
1 100 0.120 10000 4 1876 0.000
1 100 0.140 10000 4 1971 0.000
1 100 0.160 10000 4 2168 0.000
1 100 0.180 10000 4 2340 0.000
1 100 0.200 10000 4 3910 0.186
1 100 0.220 10000 4 5807 0.783
1 100 0.240 10000 4 6786 1.000
1 100 0.260 10000 4 7421 1.000
1 100 0.280 10000 4 7876 1.000
1 100 0.300 10000 4 8272 1.000
1 100 0.320 10000 4 8611 1.000
1 100 0.340 10000 4 8924 1.000
1 100 0.360 10000 4 9217 1.000
1 100 0.380 10000 4 9464 1.000
1 100 0.400 10000 4 9699 1.000
1 100 0.420 10000 4 9976 1.000
1 100 0.440 10000 4 10167 1.000
1 100 0.460 10000 4 10360 1.000
1 100 0.480 10000 4 10566 1.000
1 100 0.500 10000 4 10739 1.000
1 100 0.520 10000 4 10909 1.000
1 100 0.540 10000 4 11100 1.000
1 100 0.560 10000 4 11206 1.000
1 100 0.580 10000 4 11348 1.000
1 100 0.600 10000 4 11485 1.000
1 100 0.620 10000 4 11719 1.000
1 100 0.640 10000 4 11764 1.000
1 100 0.660 10000 4 11910 1.000
1 100 0.680 10000 4 11925 1.000
1 100 0.700 10000 4 12045 1.000
1 100 0.720 10000 4 12115 1.000
1 100 0.740 10000 4 12244 1.000
1 100 0.760 10000 4 12269 1.000
