Flag N d M NbThreads AvgTime Probability
1 100 0.680 10000 2 23447 1.000
1 100 0.700 10000 2 23634 1.000
1 100 0.720 10000 2 23807 1.000
1 100 0.740 10000 2 23971 1.000
1 100 0.760 10000 2 24109 1.000
1 100 0.780 10000 2 24265 1.000
1 100 0.800 10000 2 24408 1.000
1 100 0.820 10000 2 24530 1.000
1 100 0.840 10000 2 24668 1.000
1 100 0.860 10000 2 24793 1.000
1 100 0.880 10000 2 24905 1.000
1 100 0.900 10000 2 25023 1.000
1 100 0.920 10000 2 25176 1.000
1 100 0.940 10000 2 25319 1.000
1 100 0.960 10000 2 25467 1.000
1 100 0.980 10000 2 25698 1.000
1 100 1.000 10000 2 25919 1.000
1 200 0.000 1 2 3 0.000
1 200 0.020 1 2 3 0.000
1 200 0.040 1 2 3 0.000
1 200 0.060 1 2 3 0.000
1 200 0.080 1 2 3 0.000
1 200 0.100 1 2 3 0.000
1 200 0.120 1 2 3 0.000
1 200 0.140 1 2 3 0.000
1 200 0.160 1 2 3 0.000
1 200 0.180 1 2 3 0.000
1 200 0.200 1 2 4 0.000
1 200 0.220 1 2 10 1.000
1 200 0.240 1 2 11 1.000
1 200 0.260 1 2 12 1.000
1 200 0.280 1 2 12 1.000
1 200 0.300 1 2 13 1.000
1 200 0.320 1 2 13 1.000
1 200 0.340 1 2 14 1.000
1 200 0.360 1 2 14 1.000
1 200 0.380 1 2 15 1.000
1 200 0.400 1 2 15 1.000
1 200 0.420 1 2 16 1.000
1 200 0.440 1 2 16 1.000
1 200 0.460 1 2 16 1.000
1 200 0.480 1 2 16 1.000
1 200 0.500 1 2 17 1.000
1 200 0.520 1 2 17 1.000
1 200 0.540 1 2 17 1.000
1 200 0.560 1 2 18 1.000
1 200 0.580 1 2 18 1.000
1 200 0.600 1 2 18 1.000
1 200 0.620 1 2 18 1.000
1 200 0.640 1 2 18 1.000
1 200 0.660 1 2 19 1.000
1 200 0.680 1 2 19 1.000
1 200 0.700 1 2 19 1.000
1 200 0.720 1 2 19 1.000
1 200 0.740 1 2 19 1.000
1 200 0.760 1 2 19 1.000
1 200 0.780 1 2 19 1.000
1 200 0.800 1 2 19 1.000
1 200 0.820 1 2 20 1.000
1 200 0.840 1 2 20 1.000
1 200 0.860 1 2 20 1.000
1 200 0.880 1 2 20 1.000
1 200 0.900 1 2 20 1.000
1 200 0.920 1 2 20 1.000
1 200 0.940 1 2 20 1.000
1 200 0.960 1 2 20 1.000
1 200 0.980 1 2 21 1.000
1 200 1.000 1 2 21 1.000
1 200 0.000 10 2 13 0.000
1 200 0.020 10 2 13 0.000
1 200 0.040 10 2 13 0.000
1 200 0.060 10 2 13 0.000
1 200 0.080 10 2 14 0.000
1 200 0.100 10 2 14 0.000
1 200 0.120 10 2 14 0.000
1 200 0.140 10 2 15 0.000
1 200 0.160 10 2 16 0.000
1 200 0.180 10 2 16 0.000
1 200 0.200 10 2 28 0.500
1 200 0.220 10 2 47 1.000
1 200 0.240 10 2 54 1.000
1 200 0.260 10 2 59 1.000
1 200 0.280 10 2 62 1.000
1 200 0.300 10 2 65 1.000
1 200 0.320 10 2 67 1.000
1 200 0.340 10 2 70 1.000
1 200 0.360 10 2 73 1.000
1 200 0.380 10 2 75 1.000
1 200 0.400 10 2 77 1.000
1 200 0.420 10 2 78 1.000
1 200 0.440 10 2 80 1.000
1 200 0.460 10 2 82 1.000
1 200 0.480 10 2 84 1.000
1 200 0.500 10 2 85 1.000
1 200 0.520 10 2 86 1.000
1 200 0.540 10 2 88 1.000
1 200 0.560 10 2 89 1.000
1 200 0.580 10 2 90 1.000
1 200 0.600 10 2 91 1.000
1 200 0.620 10 2 92 1.000
1 200 0.640 10 2 93 1.000
1 200 0.660 10 2 94 1.000
1 200 0.680 10 2 95 1.000
1 200 0.700 10 2 96 1.000
1 200 0.720 10 2 96 1.000
1 200 0.740 10 2 97 1.000
1 200 0.760 10 2 97 1.000
1 200 0.780 10 2 98 1.000
1 200 0.800 10 2 99 1.000
1 200 0.820 10 2 99 1.000
1 200 0.840 10 2 100 1.000
1 200 0.860 10 2 100 1.000
1 200 0.880 10 2 101 1.000
1 200 0.900 10 2 101 1.000
1 200 0.920 10 2 102 1.000
1 200 0.940 10 2 102 1.000
1 200 0.960 10 2 102 1.000
1 200 0.980 10 2 104 1.000
1 200 1.000 10 2 107 1.000
1 200 0.000 100 2 129 0.000
1 200 0.020 100 2 131 0.000
1 200 0.040 100 2 133 0.000
1 200 0.060 100 2 135 0.000
1 200 0.080 100 2 138 0.000
1 200 0.100 100 2 140 0.000
1 200 0.120 100 2 145 0.000
1 200 0.140 100 2 148 0.000
1 200 0.160 100 2 159 0.000
1 200 0.180 100 2 166 0.000
1 200 0.200 100 2 324 0.500
1 200 0.220 100 2 466 1.000
1 200 0.240 100 2 544 1.000
1 200 0.260 100 2 590 1.000
1 200 0.280 100 2 625 1.000
1 200 0.300 100 2 652 1.000
1 200 0.320 100 2 681 1.000
1 200 0.340 100 2 700 1.000
1 200 0.360 100 2 728 1.000
1 200 0.380 100 2 745 1.000
1 200 0.400 100 2 769 1.000
1 200 0.420 100 2 786 1.000
1 200 0.440 100 2 800 1.000
1 200 0.460 100 2 821 1.000
1 200 0.480 100 2 836 1.000
1 200 0.500 100 2 849 1.000
1 200 0.520 100 2 860 1.000
1 200 0.540 100 2 877 1.000
1 200 0.560 100 2 888 1.000
1 200 0.580 100 2 895 1.000
1 200 0.600 100 2 910 1.000
1 200 0.620 100 2 918 1.000
1 200 0.640 100 2 927 1.000
1 200 0.660 100 2 937 1.000
1 200 0.680 100 2 946 1.000
1 200 0.700 100 2 954 1.000
1 200 0.720 100 2 958 1.000
1 200 0.740 100 2 963 1.000
1 200 0.760 100 2 972 1.000
1 200 0.780 100 2 978 1.000
1 200 0.800 100 2 981 1.000
1 200 0.820 100 2 984 1.000
1 200 0.840 100 2 990 1.000
1 200 0.860 100 2 998 1.000
1 200 0.880 100 2 1000 1.000
1 200 0.900 100 2 1004 1.000
1 200 0.920 100 2 1007 1.000
1 200 0.940 100 2 1015 1.000
1 200 0.960 100 2 1025 1.000
1 200 0.980 100 2 1030 1.000
1 200 1.000 100 2 1047 1.000
1 200 0.000 1000 2 1274 0.000
1 200 0.020 1000 2 1295 0.000
1 200 0.040 1000 2 1316 0.000
1 200 0.060 1000 2 1341 0.000
1 200 0.080 1000 2 1364 0.000
1 200 0.100 1000 2 1386 0.000
1 200 0.120 1000 2 1424 0.000
1 200 0.140 1000 2 1487 0.000
1 200 0.160 1000 2 1510 0.000
1 200 0.180 1000 2 1614 0.000
1 200 0.200 1000 2 2345 0.000
1 200 0.220 1000 2 3821 0.559
1 200 0.240 1000 2 5377 1.000
1 200 0.260 1000 2 5868 1.000
1 200 0.280 1000 2 6223 1.000
1 200 0.300 1000 2 6501 1.000
1 200 0.320 1000 2 6770 1.000
1 200 0.340 1000 2 7026 1.000
1 200 0.360 1000 2 7245 1.000
1 200 0.380 1000 2 7459 1.000
1 200 0.400 1000 2 7651 1.000
1 200 0.420 1000 2 7827 1.000
1 200 0.440 1000 2 8008 1.000
1 200 0.460 1000 2 8175 1.000
1 200 0.480 1000 2 8324 1.000
1 200 0.500 1000 2 8460 1.000
1 200 0.520 1000 2 8603 1.000
1 200 0.540 1000 2 8723 1.000
1 200 0.560 1000 2 8848 1.000
1 200 0.580 1000 2 8966 1.000
1 200 0.600 1000 2 9070 1.000
1 200 0.620 1000 2 9151 1.000
1 200 0.640 1000 2 9258 1.000
1 200 0.660 1000 2 9339 1.000
1 200 0.680 1000 2 9425 1.000
1 200 0.700 1000 2 9495 1.000
1 200 0.720 1000 2 9564 1.000
1 200 0.740 1000 2 9639 1.000
1 200 0.760 1000 2 9694 1.000
1 200 0.780 1000 2 9755 1.000
1 200 0.800 1000 2 9808 1.000
1 200 0.820 1000 2 9872 1.000
1 200 0.840 1000 2 9880 1.000
1 200 0.860 1000 2 9948 1.000
1 200 0.880 1000 2 9995 1.000
1 200 0.900 1000 2 10037 1.000
1 200 0.920 1000 2 10083 1.000
1 200 0.940 1000 2 10139 1.000
1 200 0.960 1000 2 10201 1.000
1 200 0.980 1000 2 10280 1.000
1 200 1.000 1000 2 10439 1.000
1 200 0.000 10000 2 12687 0.000
1 200 0.020 10000 2 12913 0.000
1 200 0.040 10000 2 13083 0.000
1 200 0.060 10000 2 13323 0.000
1 200 0.080 10000 2 13508 0.000
1 200 0.100 10000 2 13830 0.000
1 200 0.120 10000 2 14158 0.000
1 200 0.140 10000 2 14642 0.000
1 200 0.160 10000 2 15454 0.000
1 200 0.180 10000 2 16838 0.000
1 200 0.200 10000 2 22739 0.098
1 200 0.220 10000 2 41183 0.763
1 200 0.240 10000 2 53668 1.000
1 200 0.260 10000 2 58158 1.000
1 200 0.280 10000 2 61493 1.000
1 200 0.300 10000 2 64547 1.000
1 200 0.320 10000 2 67120 1.000
1 200 0.340 10000 2 69564 1.000
1 200 0.360 10000 2 71834 1.000
1 200 0.380 10000 2 73984 1.000
1 200 0.400 10000 2 75916 1.000
1 200 0.420 10000 2 77821 1.000
1 200 0.440 10000 2 79531 1.000
1 200 0.460 10000 2 81207 1.000
1 200 0.480 10000 2 82791 1.000
1 200 0.500 10000 2 84154 1.000
1 200 0.520 10000 2 85540 1.000
1 200 0.540 10000 2 86890 1.000
1 200 0.560 10000 2 88128 1.000
1 200 0.580 10000 2 89196 1.000
1 200 0.600 10000 2 90219 1.000
1 200 0.620 10000 2 91185 1.000
1 200 0.640 10000 2 92105 1.000
1 200 0.660 10000 2 93013 1.000
1 200 0.680 10000 2 93812 1.000
1 200 0.700 10000 2 94616 1.000
1 200 0.720 10000 2 95300 1.000
1 200 0.740 10000 2 95954 1.000
1 200 0.760 10000 2 96546 1.000
1 200 0.780 10000 2 97089 1.000
1 200 0.800 10000 2 97681 1.000
1 200 0.820 10000 2 98222 1.000
1 200 0.840 10000 2 98627 1.000
1 200 0.860 10000 2 99029 1.000
1 200 0.880 10000 2 99441 1.000
1 200 0.900 10000 2 99943 1.000
1 200 0.920 10000 2 100442 1.000
1 200 0.940 10000 2 100976 1.000
1 200 0.960 10000 2 101652 1.000
1 200 0.980 10000 2 102734 1.000
1 200 1.000 10000 2 104365 1.000
1 500 0.000 1 2 17 0.000
1 500 0.020 1 2 16 0.000
1 500 0.040 1 2 17 0.000
1 500 0.060 1 2 17 0.000
1 500 0.080 1 2 17 0.000
1 500 0.100 1 2 18 0.000
1 500 0.120 1 2 18 0.000
1 500 0.140 1 2 19 0.000
1 500 0.160 1 2 19 0.000
1 500 0.180 1 2 20 0.000
1 500 0.200 1 2 24 0.000
1 500 0.220 1 2 57 1.000
1 500 0.240 1 2 69 1.000
1 500 0.260 1 2 74 1.000
1 500 0.280 1 2 77 1.000
1 500 0.300 1 2 83 1.000
1 500 0.320 1 2 89 1.000
1 500 0.340 1 2 93 1.000
1 500 0.360 1 2 96 1.000
1 500 0.380 1 2 98 1.000
1 500 0.400 1 2 101 1.000
1 500 0.420 1 2 101 1.000
1 500 0.440 1 2 102 1.000
1 500 0.460 1 2 107 1.000
1 500 0.480 1 2 107 1.000
1 500 0.500 1 2 107 1.000
1 500 0.520 1 2 109 1.000
1 500 0.540 1 2 114 1.000
1 500 0.560 1 2 117 1.000
1 500 0.580 1 2 118 1.000
1 500 0.600 1 2 119 1.000
1 500 0.620 1 2 121 1.000
1 500 0.640 1 2 118 1.000
1 500 0.660 1 2 121 1.000
1 500 0.680 1 2 123 1.000
1 500 0.700 1 2 121 1.000
1 500 0.720 1 2 128 1.000
1 500 0.740 1 2 127 1.000
1 500 0.760 1 2 129 1.000
1 500 0.780 1 2 129 1.000
1 500 0.800 1 2 130 1.000
1 500 0.820 1 2 129 1.000
1 500 0.840 1 2 128 1.000
1 500 0.860 1 2 129 1.000
1 500 0.880 1 2 129 1.000
1 500 0.900 1 2 128 1.000
1 500 0.920 1 2 130 1.000
1 500 0.940 1 2 134 1.000
1 500 0.960 1 2 134 1.000
1 500 0.980 1 2 135 1.000
1 500 1.000 1 2 138 1.000
1 500 0.000 10 2 81 0.000
1 500 0.020 10 2 84 0.000
1 500 0.040 10 2 87 0.000
1 500 0.060 10 2 85 0.000
1 500 0.080 10 2 86 0.000
1 500 0.100 10 2 87 0.000
1 500 0.120 10 2 91 0.000
1 500 0.140 10 2 98 0.000
1 500 0.160 10 2 101 0.000
1 500 0.180 10 2 111 0.000
1 500 0.200 10 2 126 0.000
1 500 0.220 10 2 303 1.000
1 500 0.240 10 2 346 1.000
1 500 0.260 10 2 376 1.000
1 500 0.280 10 2 410 1.000
1 500 0.300 10 2 422 1.000
1 500 0.320 10 2 437 1.000
1 500 0.340 10 2 466 1.000
1 500 0.360 10 2 469 1.000
1 500 0.380 10 2 489 1.000
1 500 0.400 10 2 501 1.000
1 500 0.420 10 2 509 1.000
1 500 0.440 10 2 533 1.000
1 500 0.460 10 2 531 1.000
1 500 0.480 10 2 550 1.000
1 500 0.500 10 2 553 1.000
1 500 0.520 10 2 566 1.000
1 500 0.540 10 2 573 1.000
1 500 0.560 10 2 580 1.000
1 500 0.580 10 2 589 1.000
1 500 0.600 10 2 594 1.000
1 500 0.620 10 2 600 1.000
1 500 0.640 10 2 607 1.000
1 500 0.660 10 2 614 1.000
1 500 0.680 10 2 617 1.000
1 500 0.700 10 2 624 1.000
1 500 0.720 10 2 626 1.000
1 500 0.740 10 2 632 1.000
1 500 0.760 10 2 638 1.000
1 500 0.780 10 2 640 1.000
1 500 0.800 10 2 646 1.000
1 500 0.820 10 2 646 1.000
1 500 0.840 10 2 650 1.000
1 500 0.860 10 2 653 1.000
1 500 0.880 10 2 655 1.000
1 500 0.900 10 2 658 1.000
1 500 0.920 10 2 664 1.000
1 500 0.940 10 2 661 1.000
1 500 0.960 10 2 670 1.000
1 500 0.980 10 2 670 1.000
1 500 1.000 10 2 696 1.000
1 500 0.000 100 2 809 0.000
1 500 0.020 100 2 821 0.000
1 500 0.040 100 2 864 0.000
1 500 0.060 100 2 868 0.000
1 500 0.080 100 2 857 0.000
1 500 0.100 100 2 903 0.000
1 500 0.120 100 2 912 0.000
1 500 0.140 100 2 927 0.000
1 500 0.160 100 2 951 0.000
1 500 0.180 100 2 993 0.000
1 500 0.200 100 2 1260 0.000
1 500 0.220 100 2 3080 1.000
1 500 0.240 100 2 3493 1.000
1 500 0.260 100 2 3792 1.000
1 500 0.280 100 2 4019 1.000
1 500 0.300 100 2 4202 1.000
1 500 0.320 100 2 4377 1.000
1 500 0.340 100 2 4540 1.000
1 500 0.360 100 2 4685 1.000
1 500 0.380 100 2 4711 1.000
1 500 0.400 100 2 4955 1.000
1 500 0.420 100 2 5084 1.000
1 500 0.440 100 2 5190 1.000
1 500 0.460 100 2 5289 1.000
1 500 0.480 100 2 5391 1.000
1 500 0.500 100 2 5502 1.000
1 500 0.520 100 2 5580 1.000
1 500 0.540 100 2 5664 1.000
1 500 0.560 100 2 5730 1.000
1 500 0.580 100 2 5808 1.000
1 500 0.600 100 2 5888 1.000
1 500 0.620 100 2 5938 1.000
1 500 0.640 100 2 6003 1.000
1 500 0.660 100 2 6063 1.000
1 500 0.680 100 2 6105 1.000
1 500 0.700 100 2 6150 1.000
1 500 0.720 100 2 6203 1.000
1 500 0.740 100 2 6177 1.000
1 500 0.760 100 2 6267 1.000
1 500 0.780 100 2 6317 1.000
1 500 0.800 100 2 6350 1.000
1 500 0.820 100 2 6385 1.000
1 500 0.840 100 2 6413 1.000
1 500 0.860 100 2 6441 1.000
1 500 0.880 100 2 6465 1.000
1 500 0.900 100 2 6491 1.000
1 500 0.920 100 2 6522 1.000
1 500 0.940 100 2 6538 1.000
1 500 0.960 100 2 6585 1.000
1 500 0.980 100 2 6652 1.000
1 500 1.000 100 2 6822 1.000
1 500 0.000 1000 2 8054 0.000
1 500 0.020 1000 2 8255 0.000
1 500 0.040 1000 2 8274 0.000
1 500 0.060 1000 2 8590 0.000
1 500 0.080 1000 2 8718 0.000
1 500 0.100 1000 2 8826 0.000
1 500 0.120 1000 2 8942 0.000
1 500 0.140 1000 2 9189 0.000
1 500 0.160 1000 2 9468 0.000
1 500 0.180 1000 2 9873 0.000
1 500 0.200 1000 2 12327 0.000
1 500 0.220 1000 2 29755 1.000
1 500 0.240 1000 2 34718 1.000
1 500 0.260 1000 2 37540 1.000
1 500 0.280 1000 2 39543 1.000
1 500 0.300 1000 2 41643 1.000
1 500 0.320 1000 2 43334 1.000
1 500 0.340 1000 2 44732 1.000
1 500 0.360 1000 2 46529 1.000
1 500 0.380 1000 2 47681 1.000
1 500 0.400 1000 2 49057 1.000
1 500 0.420 1000 2 50196 1.000
1 500 0.440 1000 2 51491 1.000
1 500 0.460 1000 2 52503 1.000
1 500 0.480 1000 2 53554 1.000
1 500 0.500 1000 2 54411 1.000
1 500 0.520 1000 2 55445 1.000
1 500 0.540 1000 2 56162 1.000
1 500 0.560 1000 2 57127 1.000
1 500 0.580 1000 2 57661 1.000
1 500 0.600 1000 2 58469 1.000
1 500 0.620 1000 2 59022 1.000
1 500 0.640 1000 2 59556 1.000
1 500 0.660 1000 2 60129 1.000
1 500 0.680 1000 2 60590 1.000
1 500 0.700 1000 2 61247 1.000
1 500 0.720 1000 2 61621 1.000
1 500 0.740 1000 2 62098 1.000
1 500 0.760 1000 2 62504 1.000
1 500 0.780 1000 2 62830 1.000
1 500 0.800 1000 2 63235 1.000
1 500 0.820 1000 2 63487 1.000
1 500 0.840 1000 2 63793 1.000
1 500 0.860 1000 2 64134 1.000
1 500 0.880 1000 2 64305 1.000
1 500 0.900 1000 2 64611 1.000
1 500 0.920 1000 2 63730 1.000
1 500 0.940 1000 2 63826 1.000
1 500 0.960 1000 2 64189 1.000
1 500 0.980 1000 2 65039 1.000
1 500 1.000 1000 2 67266 1.000
