Flag N d M NbThreads AvgTime Probability
1 10 1.000 1000 8 6 1.000
1 10 0.000 10000 8 16 0.000
1 10 0.020 10000 8 16 0.000
1 10 0.040 10000 8 17 0.000
1 10 0.060 10000 8 19 0.000
1 10 0.080 10000 8 18 0.000
1 10 0.100 10000 8 22 0.000
1 10 0.120 10000 8 26 0.000
1 10 0.140 10000 8 26 0.000
1 10 0.160 10000 8 31 0.250
1 10 0.180 10000 8 32 0.250
1 10 0.200 10000 8 36 0.125
1 10 0.220 10000 8 38 0.750
1 10 0.240 10000 8 38 0.625
1 10 0.260 10000 8 40 0.750
1 10 0.280 10000 8 45 0.750
1 10 0.300 10000 8 43 0.875
1 10 0.320 10000 8 45 0.875
1 10 0.340 10000 8 45 1.000
1 10 0.360 10000 8 48 1.000
1 10 0.380 10000 8 49 1.000
1 10 0.400 10000 8 49 1.000
1 10 0.420 10000 8 51 1.000
1 10 0.440 10000 8 51 1.000
1 10 0.460 10000 8 52 1.000
1 10 0.480 10000 8 51 1.000
1 10 0.500 10000 8 54 1.000
1 10 0.520 10000 8 53 1.000
1 10 0.540 10000 8 56 1.000
1 10 0.560 10000 8 55 1.000
1 10 0.580 10000 8 57 1.000
1 10 0.600 10000 8 56 1.000
1 10 0.620 10000 8 58 1.000
1 10 0.640 10000 8 57 1.000
1 10 0.660 10000 8 58 1.000
1 10 0.680 10000 8 58 1.000
1 10 0.700 10000 8 58 1.000
1 10 0.720 10000 8 59 1.000
1 10 0.740 10000 8 59 1.000
1 10 0.760 10000 8 60 1.000
1 10 0.780 10000 8 60 1.000
1 10 0.800 10000 8 60 1.000
1 10 0.820 10000 8 62 1.000
1 10 0.840 10000 8 61 1.000
1 10 0.860 10000 8 61 1.000
1 10 0.880 10000 8 62 1.000
1 10 0.900 10000 8 60 1.000
1 10 0.920 10000 8 61 1.000
1 10 0.940 10000 8 62 1.000
1 10 0.960 10000 8 62 1.000
1 10 0.980 10000 8 62 1.000
1 10 1.000 10000 8 62 1.000
1 50 0.000 1 8 0 0.000
1 50 0.020 1 8 0 0.000
1 50 0.040 1 8 0 0.000
1 50 0.060 1 8 0 0.000
1 50 0.080 1 8 0 0.000
1 50 0.100 1 8 0 0.000
1 50 0.120 1 8 0 0.000
1 50 0.140 1 8 0 0.000
1 50 0.160 1 8 0 0.000
1 50 0.180 1 8 0 0.000
1 50 0.200 1 8 1 1.000
1 50 0.220 1 8 1 1.000
1 50 0.240 1 8 1 1.000
1 50 0.260 1 8 1 1.000
1 50 0.280 1 8 1 1.000
1 50 0.300 1 8 1 1.000
1 50 0.320 1 8 1 1.000
1 50 0.340 1 8 1 1.000
1 50 0.360 1 8 1 1.000
1 50 0.380 1 8 1 1.000
1 50 0.400 1 8 1 1.000
1 50 0.420 1 8 1 1.000
1 50 0.440 1 8 1 1.000
1 50 0.460 1 8 1 1.000
1 50 0.480 1 8 1 1.000
1 50 0.500 1 8 1 1.000
1 50 0.520 1 8 1 1.000
1 50 0.540 1 8 1 1.000
1 50 0.560 1 8 1 1.000
1 50 0.580 1 8 1 1.000
1 50 0.600 1 8 1 1.000
1 50 0.620 1 8 1 1.000
1 50 0.640 1 8 1 1.000
1 50 0.660 1 8 1 1.000
1 50 0.680 1 8 1 1.000
1 50 0.700 1 8 1 1.000
1 50 0.720 1 8 1 1.000
1 50 0.740 1 8 1 1.000
1 50 0.760 1 8 1 1.000
1 50 0.780 1 8 1 1.000
1 50 0.800 1 8 1 1.000
1 50 0.820 1 8 1 1.000
1 50 0.840 1 8 1 1.000
1 50 0.860 1 8 1 1.000
1 50 0.880 1 8 1 1.000
1 50 0.900 1 8 1 1.000
1 50 0.920 1 8 1 1.000
1 50 0.940 1 8 1 1.000
1 50 0.960 1 8 1 1.000
1 50 0.980 1 8 1 1.000
1 50 1.000 1 8 1 1.000
1 50 0.000 10 8 0 0.000
1 50 0.020 10 8 0 0.000
1 50 0.040 10 8 0 0.000
1 50 0.060 10 8 0 0.000
1 50 0.080 10 8 0 0.000
1 50 0.100 10 8 0 0.000
1 50 0.120 10 8 0 0.000
1 50 0.140 10 8 1 0.000
1 50 0.160 10 8 1 0.000
1 50 0.180 10 8 1 0.000
1 50 0.200 10 8 1 0.200
1 50 0.220 10 8 1 0.800
1 50 0.240 10 8 1 0.800
1 50 0.260 10 8 2 1.000
1 50 0.280 10 8 2 1.000
1 50 0.300 10 8 2 1.000
1 50 0.320 10 8 2 1.000
1 50 0.340 10 8 2 1.000
1 50 0.360 10 8 2 1.000
1 50 0.380 10 8 2 1.000
1 50 0.400 10 8 2 1.000
1 50 0.420 10 8 2 1.000
1 50 0.440 10 8 2 1.000
1 50 0.460 10 8 2 1.000
1 50 0.480 10 8 2 1.000
1 50 0.500 10 8 2 1.000
1 50 0.520 10 8 2 1.000
1 50 0.540 10 8 2 1.000
1 50 0.560 10 8 2 1.000
1 50 0.580 10 8 2 1.000
1 50 0.600 10 8 2 1.000
1 50 0.620 10 8 2 1.000
1 50 0.640 10 8 2 1.000
1 50 0.660 10 8 2 1.000
1 50 0.680 10 8 2 1.000
1 50 0.700 10 8 3 1.000
1 50 0.720 10 8 2 1.000
1 50 0.740 10 8 3 1.000
1 50 0.760 10 8 3 1.000
1 50 0.780 10 8 3 1.000
1 50 0.800 10 8 3 1.000
1 50 0.820 10 8 3 1.000
1 50 0.840 10 8 3 1.000
1 50 0.860 10 8 3 1.000
1 50 0.880 10 8 3 1.000
1 50 0.900 10 8 3 1.000
1 50 0.920 10 8 3 1.000
1 50 0.940 10 8 3 1.000
1 50 0.960 10 8 3 1.000
1 50 0.980 10 8 3 1.000
1 50 1.000 10 8 3 1.000
1 50 0.000 100 8 3 0.000
1 50 0.020 100 8 3 0.000
1 50 0.040 100 8 3 0.000
1 50 0.060 100 8 3 0.000
1 50 0.080 100 8 3 0.000
1 50 0.100 100 8 3 0.000
1 50 0.120 100 8 3 0.000
1 50 0.140 100 8 3 0.000
1 50 0.160 100 8 4 0.000
1 50 0.180 100 8 5 0.130
1 50 0.200 100 8 7 0.130
1 50 0.220 100 8 9 0.740
1 50 0.240 100 8 9 0.870
1 50 0.260 100 8 10 1.000
1 50 0.280 100 8 10 1.000
1 50 0.300 100 8 11 1.000
1 50 0.320 100 8 12 1.000
1 50 0.340 100 8 12 1.000
1 50 0.360 100 8 12 1.000
1 50 0.380 100 8 13 1.000
1 50 0.400 100 8 13 1.000
1 50 0.420 100 8 13 1.000
1 50 0.440 100 8 14 1.000
1 50 0.460 100 8 14 1.000
1 50 0.480 100 8 14 1.000
1 50 0.500 100 8 14 1.000
1 50 0.520 100 8 15 1.000
1 50 0.540 100 8 15 1.000
1 50 0.560 100 8 15 1.000
1 50 0.580 100 8 15 1.000
1 50 0.600 100 8 16 1.000
1 50 0.620 100 8 16 1.000
1 50 0.640 100 8 16 1.000
1 50 0.660 100 8 16 1.000
1 50 0.680 100 8 16 1.000
1 50 0.700 100 8 16 1.000
1 50 0.720 100 8 16 1.000
1 50 0.740 100 8 17 1.000
1 50 0.760 100 8 17 1.000
1 50 0.780 100 8 17 1.000
1 50 0.800 100 8 17 1.000
1 50 0.820 100 8 17 1.000
1 50 0.840 100 8 17 1.000
1 50 0.860 100 8 17 1.000
1 50 0.880 100 8 18 1.000
1 50 0.900 100 8 18 1.000
1 50 0.920 100 8 18 1.000
1 50 0.940 100 8 18 1.000
1 50 0.960 100 8 18 1.000
1 50 0.980 100 8 18 1.000
1 50 1.000 100 8 19 1.000
1 50 0.000 1000 8 27 0.000
1 50 0.020 1000 8 28 0.000
1 50 0.040 1000 8 28 0.000
1 50 0.060 1000 8 29 0.000
1 50 0.080 1000 8 29 0.000
1 50 0.100 1000 8 28 0.000
1 50 0.120 1000 8 31 0.000
1 50 0.140 1000 8 31 0.000
1 50 0.160 1000 8 41 0.000
1 50 0.180 1000 8 52 0.250
1 50 0.200 1000 8 52 0.125
1 50 0.220 1000 8 88 0.625
1 50 0.240 1000 8 93 1.000
1 50 0.260 1000 8 98 1.000
1 50 0.280 1000 8 103 1.000
1 50 0.300 1000 8 108 1.000
1 50 0.320 1000 8 111 1.000
1 50 0.340 1000 8 115 1.000
1 50 0.360 1000 8 119 1.000
1 50 0.380 1000 8 122 1.000
1 50 0.400 1000 8 127 1.000
1 50 0.420 1000 8 127 1.000
1 50 0.440 1000 8 130 1.000
1 50 0.460 1000 8 133 1.000
1 50 0.480 1000 8 135 1.000
1 50 0.500 1000 8 137 1.000
1 50 0.520 1000 8 140 1.000
1 50 0.540 1000 8 141 1.000
1 50 0.560 1000 8 144 1.000
1 50 0.580 1000 8 145 1.000
1 50 0.600 1000 8 146 1.000
1 50 0.620 1000 8 148 1.000
1 50 0.640 1000 8 149 1.000
1 50 0.660 1000 8 153 1.000
1 50 0.680 1000 8 152 1.000
1 50 0.700 1000 8 154 1.000
1 50 0.720 1000 8 155 1.000
1 50 0.740 1000 8 156 1.000
1 50 0.760 1000 8 156 1.000
1 50 0.780 1000 8 157 1.000
1 50 0.800 1000 8 162 1.000
1 50 0.820 1000 8 160 1.000
1 50 0.840 1000 8 160 1.000
1 50 0.860 1000 8 161 1.000
1 50 0.880 1000 8 162 1.000
1 50 0.900 1000 8 164 1.000
1 50 0.920 1000 8 168 1.000
1 50 0.940 1000 8 165 1.000
1 50 0.960 1000 8 165 1.000
1 50 0.980 1000 8 168 1.000
1 50 1.000 1000 8 168 1.000
1 50 0.000 10000 8 275 0.000
1 50 0.020 10000 8 282 0.000
1 50 0.040 10000 8 287 0.000
1 50 0.060 10000 8 296 0.000
1 50 0.080 10000 8 297 0.000
1 50 0.100 10000 8 297 0.000
1 50 0.120 10000 8 311 0.000
1 50 0.140 10000 8 315 0.000
1 50 0.160 10000 8 323 0.000
1 50 0.180 10000 8 609 0.125
1 50 0.200 10000 8 586 0.123
1 50 0.220 10000 8 785 0.456
1 50 0.240 10000 8 929 1.000
1 50 0.260 10000 8 987 1.000
1 50 0.280 10000 8 1033 1.000
1 50 0.300 10000 8 1071 1.000
1 50 0.320 10000 8 1112 1.000
1 50 0.340 10000 8 1140 1.000
1 50 0.360 10000 8 1179 1.000
1 50 0.380 10000 8 1204 1.000
1 50 0.400 10000 8 1245 1.000
1 50 0.420 10000 8 1265 1.000
1 50 0.440 10000 8 1292 1.000
1 50 0.460 10000 8 1318 1.000
1 50 0.480 10000 8 1345 1.000
1 50 0.500 10000 8 1361 1.000
1 50 0.520 10000 8 1386 1.000
1 50 0.540 10000 8 1402 1.000
1 50 0.560 10000 8 1427 1.000
1 50 0.580 10000 8 1443 1.000
1 50 0.600 10000 8 1454 1.000
1 50 0.620 10000 8 1467 1.000
1 50 0.640 10000 8 1484 1.000
1 50 0.660 10000 8 1495 1.000
1 50 0.680 10000 8 1520 1.000
1 50 0.700 10000 8 1522 1.000
1 50 0.720 10000 8 1537 1.000
1 50 0.740 10000 8 1551 1.000
1 50 0.760 10000 8 1557 1.000
1 50 0.780 10000 8 1565 1.000
1 50 0.800 10000 8 1571 1.000
1 50 0.820 10000 8 1584 1.000
1 50 0.840 10000 8 1591 1.000
1 50 0.860 10000 8 1595 1.000
1 50 0.880 10000 8 1613 1.000
1 50 0.900 10000 8 1619 1.000
1 50 0.920 10000 8 1627 1.000
1 50 0.940 10000 8 1639 1.000
1 50 0.960 10000 8 1640 1.000
1 50 0.980 10000 8 1653 1.000
1 50 1.000 10000 8 1660 1.000
1 100 0.000 1 8 1 0.000
1 100 0.020 1 8 1 0.000
1 100 0.040 1 8 1 0.000
1 100 0.060 1 8 1 0.000
1 100 0.080 1 8 1 0.000
1 100 0.100 1 8 1 0.000
1 100 0.120 1 8 1 0.000
1 100 0.140 1 8 1 0.000
1 100 0.160 1 8 1 0.000
1 100 0.180 1 8 1 0.000
1 100 0.200 1 8 1 0.000
1 100 0.220 1 8 2 1.000
1 100 0.240 1 8 3 1.000
1 100 0.260 1 8 3 1.000
1 100 0.280 1 8 3 1.000
1 100 0.300 1 8 3 1.000
1 100 0.320 1 8 3 1.000
1 100 0.340 1 8 4 1.000
1 100 0.360 1 8 4 1.000
1 100 0.380 1 8 4 1.000
1 100 0.400 1 8 4 1.000
1 100 0.420 1 8 4 1.000
1 100 0.440 1 8 4 1.000
1 100 0.460 1 8 4 1.000
1 100 0.480 1 8 4 1.000
1 100 0.500 1 8 4 1.000
1 100 0.520 1 8 4 1.000
1 100 0.540 1 8 4 1.000
1 100 0.560 1 8 4 1.000
1 100 0.580 1 8 4 1.000
1 100 0.600 1 8 4 1.000
1 100 0.620 1 8 5 1.000
1 100 0.640 1 8 5 1.000
1 100 0.660 1 8 5 1.000
1 100 0.680 1 8 5 1.000
1 100 0.700 1 8 5 1.000
1 100 0.720 1 8 5 1.000
1 100 0.740 1 8 5 1.000
1 100 0.760 1 8 5 1.000
1 100 0.780 1 8 5 1.000
1 100 0.800 1 8 5 1.000
1 100 0.820 1 8 5 1.000
1 100 0.840 1 8 5 1.000
1 100 0.860 1 8 5 1.000
1 100 0.880 1 8 5 1.000
1 100 0.900 1 8 5 1.000
1 100 0.920 1 8 5 1.000
1 100 0.940 1 8 5 1.000
1 100 0.960 1 8 5 1.000
1 100 0.980 1 8 5 1.000
1 100 1.000 1 8 5 1.000
1 100 0.000 10 8 1 0.000
1 100 0.020 10 8 1 0.000
1 100 0.040 10 8 1 0.000
1 100 0.060 10 8 1 0.000
1 100 0.080 10 8 1 0.000
1 100 0.100 10 8 2 0.000
1 100 0.120 10 8 2 0.000
1 100 0.140 10 8 2 0.000
1 100 0.160 10 8 2 0.000
1 100 0.180 10 8 2 0.000
1 100 0.200 10 8 2 0.000
1 100 0.220 10 8 5 1.000
1 100 0.240 10 8 6 1.000
1 100 0.260 10 8 6 1.000
1 100 0.280 10 8 7 1.000
1 100 0.300 10 8 7 1.000
1 100 0.320 10 8 7 1.000
1 100 0.340 10 8 7 1.000
1 100 0.360 10 8 8 1.000
1 100 0.380 10 8 8 1.000
1 100 0.400 10 8 8 1.000
1 100 0.420 10 8 9 1.000
1 100 0.440 10 8 9 1.000
1 100 0.460 10 8 9 1.000
1 100 0.480 10 8 9 1.000
1 100 0.500 10 8 9 1.000
1 100 0.520 10 8 10 1.000
1 100 0.540 10 8 10 1.000
1 100 0.560 10 8 10 1.000
1 100 0.580 10 8 10 1.000
1 100 0.600 10 8 10 1.000
1 100 0.620 10 8 10 1.000
1 100 0.640 10 8 11 1.000
1 100 0.660 10 8 10 1.000
1 100 0.680 10 8 11 1.000
1 100 0.700 10 8 11 1.000
1 100 0.720 10 8 11 1.000
1 100 0.740 10 8 11 1.000
1 100 0.760 10 8 11 1.000
1 100 0.780 10 8 11 1.000
1 100 0.800 10 8 11 1.000
1 100 0.820 10 8 11 1.000
1 100 0.840 10 8 12 1.000
1 100 0.860 10 8 12 1.000
1 100 0.880 10 8 12 1.000
1 100 0.900 10 8 12 1.000
1 100 0.920 10 8 12 1.000
1 100 0.940 10 8 12 1.000
1 100 0.960 10 8 12 1.000
1 100 0.980 10 8 13 1.000
1 100 1.000 10 8 14 1.000
1 100 0.000 100 8 9 0.000
1 100 0.020 100 8 9 0.000
1 100 0.040 100 8 9 0.000
1 100 0.060 100 8 9 0.000
1 100 0.080 100 8 10 0.000
1 100 0.100 100 8 10 0.000
1 100 0.120 100 8 10 0.000
1 100 0.140 100 8 11 0.000
1 100 0.160 100 8 13 0.000
1 100 0.180 100 8 17 0.000
1 100 0.200 100 8 23 0.130
1 100 0.220 100 8 32 0.780
1 100 0.240 100 8 38 1.000
1 100 0.260 100 8 40 1.000
1 100 0.280 100 8 43 1.000
1 100 0.300 100 8 45 1.000
1 100 0.320 100 8 48 1.000
1 100 0.340 100 8 50 1.000
1 100 0.360 100 8 51 1.000
1 100 0.380 100 8 53 1.000
1 100 0.400 100 8 54 1.000
1 100 0.420 100 8 57 1.000
1 100 0.440 100 8 58 1.000
1 100 0.460 100 8 59 1.000
1 100 0.480 100 8 59 1.000
1 100 0.500 100 8 61 1.000
1 100 0.520 100 8 61 1.000
1 100 0.540 100 8 62 1.000
1 100 0.560 100 8 64 1.000
1 100 0.580 100 8 64 1.000
1 100 0.600 100 8 66 1.000
1 100 0.620 100 8 66 1.000
1 100 0.640 100 8 68 1.000
1 100 0.660 100 8 67 1.000
1 100 0.680 100 8 68 1.000
1 100 0.700 100 8 69 1.000
1 100 0.720 100 8 70 1.000
1 100 0.740 100 8 69 1.000
1 100 0.760 100 8 70 1.000
1 100 0.780 100 8 70 1.000
1 100 0.800 100 8 71 1.000
1 100 0.820 100 8 72 1.000
1 100 0.840 100 8 72 1.000
1 100 0.860 100 8 72 1.000
1 100 0.880 100 8 73 1.000
1 100 0.900 100 8 73 1.000
1 100 0.920 100 8 74 1.000
1 100 0.940 100 8 75 1.000
1 100 0.960 100 8 76 1.000
1 100 0.980 100 8 77 1.000
1 100 1.000 100 8 82 1.000
1 100 0.000 1000 8 88 0.000
1 100 0.020 1000 8 90 0.000
1 100 0.040 1000 8 92 0.000
1 100 0.060 1000 8 93 0.000
1 100 0.080 1000 8 95 0.000
1 100 0.100 1000 8 98 0.000
1 100 0.120 1000 8 100 0.000
1 100 0.140 1000 8 103 0.000
1 100 0.160 1000 8 116 0.000
1 100 0.180 1000 8 147 0.000
1 100 0.200 1000 8 219 0.250
1 100 0.220 1000 8 305 0.568
1 100 0.240 1000 8 359 0.875
1 100 0.260 1000 8 394 1.000
1 100 0.280 1000 8 415 1.000
1 100 0.300 1000 8 434 1.000
1 100 0.320 1000 8 451 1.000
1 100 0.340 1000 8 467 1.000
1 100 0.360 1000 8 476 1.000
1 100 0.380 1000 8 492 1.000
1 100 0.400 1000 8 506 1.000
1 100 0.420 1000 8 518 1.000
1 100 0.440 1000 8 523 1.000
1 100 0.460 1000 8 545 1.000
1 100 0.480 1000 8 549 1.000
1 100 0.500 1000 8 553 1.000
1 100 0.520 1000 8 562 1.000
1 100 0.540 1000 8 572 1.000
1 100 0.560 1000 8 583 1.000
1 100 0.580 1000 8 584 1.000
1 100 0.600 1000 8 598 1.000
1 100 0.620 1000 8 603 1.000
1 100 0.640 1000 8 605 1.000
1 100 0.660 1000 8 610 1.000
1 100 0.680 1000 8 615 1.000
1 100 0.700 1000 8 620 1.000
1 100 0.720 1000 8 636 1.000
1 100 0.740 1000 8 630 1.000
1 100 0.760 1000 8 634 1.000
1 100 0.780 1000 8 645 1.000
1 100 0.800 1000 8 645 1.000
1 100 0.820 1000 8 644 1.000
1 100 0.840 1000 8 644 1.000
1 100 0.860 1000 8 649 1.000
1 100 0.880 1000 8 658 1.000
1 100 0.900 1000 8 656 1.000
1 100 0.920 1000 8 658 1.000
1 100 0.940 1000 8 663 1.000
1 100 0.960 1000 8 673 1.000
1 100 0.980 1000 8 674 1.000
1 100 1.000 1000 8 686 1.000
1 100 0.000 10000 8 881 0.000
1 100 0.020 10000 8 898 0.000
1 100 0.040 10000 8 910 0.000
1 100 0.060 10000 8 935 0.000
1 100 0.080 10000 8 955 0.000
1 100 0.100 10000 8 949 0.000
1 100 0.120 10000 8 992 0.000
1 100 0.140 10000 8 1024 0.000
1 100 0.160 10000 8 1165 0.000
1 100 0.180 10000 8 1495 0.000
1 100 0.200 10000 8 2336 0.586
1 100 0.220 10000 8 2883 0.582
1 100 0.240 10000 8 3523 1.000
1 100 0.260 10000 8 3864 1.000
1 100 0.280 10000 8 4108 1.000
1 100 0.300 10000 8 4298 1.000
1 100 0.320 10000 8 4455 1.000
1 100 0.340 10000 8 4589 1.000
1 100 0.360 10000 8 4727 1.000
1 100 0.380 10000 8 4856 1.000
1 100 0.400 10000 8 4980 1.000
1 100 0.420 10000 8 5104 1.000
1 100 0.440 10000 8 5207 1.000
1 100 0.460 10000 8 5294 1.000
1 100 0.480 10000 8 5404 1.000
1 100 0.500 10000 8 5479 1.000
1 100 0.520 10000 8 5578 1.000
1 100 0.540 10000 8 5640 1.000
1 100 0.560 10000 8 5734 1.000
1 100 0.580 10000 8 5786 1.000
1 100 0.600 10000 8 5857 1.000
1 100 0.620 10000 8 5921 1.000
1 100 0.640 10000 8 5967 1.000
1 100 0.660 10000 8 6021 1.000
1 100 0.680 10000 8 6071 1.000
1 100 0.700 10000 8 6111 1.000
1 100 0.720 10000 8 6168 1.000
1 100 0.740 10000 8 6203 1.000
1 100 0.760 10000 8 6230 1.000
1 100 0.780 10000 8 6269 1.000
1 100 0.800 10000 8 6302 1.000
