Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 10 0.400 10000 1 276 dynamic 1 1.000
1 10 0.420 10000 1 288 dynamic 1 1.000
1 10 0.440 10000 1 281 dynamic 1 1.000
1 10 0.460 10000 1 281 dynamic 1 1.000
1 10 0.480 10000 1 293 dynamic 1 1.000
1 10 0.500 10000 1 298 dynamic 1 1.000
1 10 0.520 10000 1 303 dynamic 1 1.000
1 10 0.540 10000 1 294 dynamic 1 1.000
1 10 0.560 10000 1 312 dynamic 1 1.000
1 10 0.580 10000 1 312 dynamic 1 1.000
1 10 0.600 10000 1 310 dynamic 1 1.000
1 10 0.620 10000 1 319 dynamic 1 1.000
1 10 0.640 10000 1 322 dynamic 1 1.000
1 10 0.660 10000 1 325 dynamic 1 1.000
1 10 0.680 10000 1 319 dynamic 1 1.000
1 10 0.700 10000 1 320 dynamic 1 1.000
1 10 0.720 10000 1 332 dynamic 1 1.000
1 10 0.740 10000 1 322 dynamic 1 1.000
1 10 0.760 10000 1 324 dynamic 1 1.000
1 10 0.780 10000 1 334 dynamic 1 1.000
1 10 0.800 10000 1 338 dynamic 1 1.000
1 10 0.820 10000 1 336 dynamic 1 1.000
1 10 0.840 10000 1 339 dynamic 1 1.000
1 10 0.860 10000 1 338 dynamic 1 1.000
1 10 0.880 10000 1 340 dynamic 1 1.000
1 10 0.900 10000 1 339 dynamic 1 1.000
1 10 0.920 10000 1 343 dynamic 1 1.000
1 10 0.940 10000 1 344 dynamic 1 1.000
1 10 0.960 10000 1 342 dynamic 1 1.000
1 10 0.980 10000 1 345 dynamic 1 1.000
1 10 1.000 10000 1 346 dynamic 1 1.000
1 50 0.000 1 1 0 dynamic 1 0.000
1 50 0.020 1 1 0 dynamic 1 0.000
1 50 0.040 1 1 0 dynamic 1 0.000
1 50 0.060 1 1 0 dynamic 1 0.000
1 50 0.080 1 1 0 dynamic 1 0.000
1 50 0.100 1 1 0 dynamic 1 0.000
1 50 0.120 1 1 0 dynamic 1 0.000
1 50 0.140 1 1 0 dynamic 1 0.000
1 50 0.160 1 1 0 dynamic 1 0.000
1 50 0.180 1 1 0 dynamic 1 0.000
1 50 0.200 1 1 0 dynamic 1 1.000
1 50 0.220 1 1 0 dynamic 1 1.000
1 50 0.240 1 1 1 dynamic 1 1.000
1 50 0.260 1 1 1 dynamic 1 1.000
1 50 0.280 1 1 1 dynamic 1 1.000
1 50 0.300 1 1 1 dynamic 1 1.000
1 50 0.320 1 1 1 dynamic 1 1.000
1 50 0.340 1 1 1 dynamic 1 1.000
1 50 0.360 1 1 1 dynamic 1 1.000
1 50 0.380 1 1 1 dynamic 1 1.000
1 50 0.400 1 1 1 dynamic 1 1.000
1 50 0.420 1 1 1 dynamic 1 1.000
1 50 0.440 1 1 1 dynamic 1 1.000
1 50 0.460 1 1 1 dynamic 1 1.000
1 50 0.480 1 1 1 dynamic 1 1.000
1 50 0.500 1 1 1 dynamic 1 1.000
1 50 0.520 1 1 1 dynamic 1 1.000
1 50 0.540 1 1 1 dynamic 1 1.000
1 50 0.560 1 1 1 dynamic 1 1.000
1 50 0.580 1 1 1 dynamic 1 1.000
1 50 0.600 1 1 1 dynamic 1 1.000
1 50 0.620 1 1 1 dynamic 1 1.000
1 50 0.640 1 1 1 dynamic 1 1.000
1 50 0.660 1 1 1 dynamic 1 1.000
1 50 0.680 1 1 1 dynamic 1 1.000
1 50 0.700 1 1 1 dynamic 1 1.000
1 50 0.720 1 1 1 dynamic 1 1.000
1 50 0.740 1 1 1 dynamic 1 1.000
1 50 0.760 1 1 1 dynamic 1 1.000
1 50 0.780 1 1 1 dynamic 1 1.000
1 50 0.800 1 1 1 dynamic 1 1.000
1 50 0.820 1 1 1 dynamic 1 1.000
1 50 0.840 1 1 1 dynamic 1 1.000
1 50 0.860 1 1 1 dynamic 1 1.000
1 50 0.880 1 1 1 dynamic 1 1.000
1 50 0.900 1 1 1 dynamic 1 1.000
1 50 0.920 1 1 1 dynamic 1 1.000
1 50 0.940 1 1 1 dynamic 1 1.000
1 50 0.960 1 1 1 dynamic 1 1.000
1 50 0.980 1 1 1 dynamic 1 1.000
1 50 1.000 1 1 1 dynamic 1 1.000
1 50 0.000 10 1 2 dynamic 1 0.000
1 50 0.020 10 1 2 dynamic 1 0.000
1 50 0.040 10 1 2 dynamic 1 0.000
1 50 0.060 10 1 2 dynamic 1 0.000
1 50 0.080 10 1 2 dynamic 1 0.000
1 50 0.100 10 1 2 dynamic 1 0.000
1 50 0.120 10 1 2 dynamic 1 0.000
1 50 0.140 10 1 2 dynamic 1 0.000
1 50 0.160 10 1 2 dynamic 1 0.000
1 50 0.180 10 1 2 dynamic 1 0.000
1 50 0.200 10 1 3 dynamic 1 0.000
1 50 0.220 10 1 5 dynamic 1 1.000
1 50 0.240 10 1 5 dynamic 1 1.000
1 50 0.260 10 1 6 dynamic 1 1.000
1 50 0.280 10 1 6 dynamic 1 1.000
1 50 0.300 10 1 6 dynamic 1 1.000
1 50 0.320 10 1 7 dynamic 1 1.000
1 50 0.340 10 1 7 dynamic 1 1.000
1 50 0.360 10 1 7 dynamic 1 1.000
1 50 0.380 10 1 7 dynamic 1 1.000
1 50 0.400 10 1 7 dynamic 1 1.000
1 50 0.420 10 1 8 dynamic 1 1.000
1 50 0.440 10 1 8 dynamic 1 1.000
1 50 0.460 10 1 8 dynamic 1 1.000
1 50 0.480 10 1 8 dynamic 1 1.000
1 50 0.500 10 1 8 dynamic 1 1.000
1 50 0.520 10 1 9 dynamic 1 1.000
1 50 0.540 10 1 9 dynamic 1 1.000
1 50 0.560 10 1 9 dynamic 1 1.000
1 50 0.580 10 1 9 dynamic 1 1.000
1 50 0.600 10 1 9 dynamic 1 1.000
1 50 0.620 10 1 9 dynamic 1 1.000
1 50 0.640 10 1 9 dynamic 1 1.000
1 50 0.660 10 1 9 dynamic 1 1.000
1 50 0.680 10 1 9 dynamic 1 1.000
1 50 0.700 10 1 9 dynamic 1 1.000
1 50 0.720 10 1 9 dynamic 1 1.000
1 50 0.740 10 1 9 dynamic 1 1.000
1 50 0.760 10 1 9 dynamic 1 1.000
1 50 0.780 10 1 10 dynamic 1 1.000
1 50 0.800 10 1 10 dynamic 1 1.000
1 50 0.820 10 1 10 dynamic 1 1.000
1 50 0.840 10 1 10 dynamic 1 1.000
1 50 0.860 10 1 10 dynamic 1 1.000
1 50 0.880 10 1 10 dynamic 1 1.000
1 50 0.900 10 1 10 dynamic 1 1.000
1 50 0.920 10 1 10 dynamic 1 1.000
1 50 0.940 10 1 10 dynamic 1 1.000
1 50 0.960 10 1 10 dynamic 1 1.000
1 50 0.980 10 1 10 dynamic 1 1.000
1 50 1.000 10 1 10 dynamic 1 1.000
1 50 0.000 100 1 16 dynamic 1 0.000
1 50 0.020 100 1 17 dynamic 1 0.000
1 50 0.040 100 1 17 dynamic 1 0.000
1 50 0.060 100 1 17 dynamic 1 0.000
1 50 0.080 100 1 17 dynamic 1 0.000
1 50 0.100 100 1 19 dynamic 1 0.000
1 50 0.120 100 1 21 dynamic 1 0.000
1 50 0.140 100 1 20 dynamic 1 0.000
1 50 0.160 100 1 19 dynamic 1 0.000
1 50 0.180 100 1 28 dynamic 1 0.000
1 50 0.200 100 1 27 dynamic 1 0.000
1 50 0.220 100 1 48 dynamic 1 0.000
1 50 0.240 100 1 53 dynamic 1 1.000
1 50 0.260 100 1 56 dynamic 1 1.000
1 50 0.280 100 1 53 dynamic 1 1.000
1 50 0.300 100 1 64 dynamic 1 1.000
1 50 0.320 100 1 67 dynamic 1 1.000
1 50 0.340 100 1 70 dynamic 1 1.000
1 50 0.360 100 1 71 dynamic 1 1.000
1 50 0.380 100 1 73 dynamic 1 1.000
1 50 0.400 100 1 75 dynamic 1 1.000
1 50 0.420 100 1 76 dynamic 1 1.000
1 50 0.440 100 1 78 dynamic 1 1.000
1 50 0.460 100 1 80 dynamic 1 1.000
1 50 0.480 100 1 81 dynamic 1 1.000
1 50 0.500 100 1 84 dynamic 1 1.000
1 50 0.520 100 1 84 dynamic 1 1.000
1 50 0.540 100 1 86 dynamic 1 1.000
1 50 0.560 100 1 86 dynamic 1 1.000
1 50 0.580 100 1 86 dynamic 1 1.000
1 50 0.600 100 1 90 dynamic 1 1.000
1 50 0.620 100 1 88 dynamic 1 1.000
1 50 0.640 100 1 90 dynamic 1 1.000
1 50 0.660 100 1 91 dynamic 1 1.000
1 50 0.680 100 1 91 dynamic 1 1.000
1 50 0.700 100 1 92 dynamic 1 1.000
1 50 0.720 100 1 93 dynamic 1 1.000
1 50 0.740 100 1 94 dynamic 1 1.000
1 50 0.760 100 1 94 dynamic 1 1.000
1 50 0.780 100 1 96 dynamic 1 1.000
1 50 0.800 100 1 97 dynamic 1 1.000
1 50 0.820 100 1 95 dynamic 1 1.000
1 50 0.840 100 1 97 dynamic 1 1.000
1 50 0.860 100 1 99 dynamic 1 1.000
1 50 0.880 100 1 99 dynamic 1 1.000
1 50 0.900 100 1 100 dynamic 1 1.000
1 50 0.920 100 1 101 dynamic 1 1.000
1 50 0.940 100 1 100 dynamic 1 1.000
1 50 0.960 100 1 101 dynamic 1 1.000
1 50 0.980 100 1 103 dynamic 1 1.000
1 50 1.000 100 1 103 dynamic 1 1.000
1 50 0.000 1000 1 164 dynamic 1 0.000
1 50 0.020 1000 1 165 dynamic 1 0.000
1 50 0.040 1000 1 172 dynamic 1 0.000
1 50 0.060 1000 1 170 dynamic 1 0.000
1 50 0.080 1000 1 176 dynamic 1 0.000
1 50 0.100 1000 1 175 dynamic 1 0.000
1 50 0.120 1000 1 197 dynamic 1 0.000
1 50 0.140 1000 1 196 dynamic 1 0.000
1 50 0.160 1000 1 188 dynamic 1 0.000
1 50 0.180 1000 1 262 dynamic 1 0.000
1 50 0.200 1000 1 403 dynamic 1 1.000
1 50 0.220 1000 1 454 dynamic 1 1.000
1 50 0.240 1000 1 476 dynamic 1 1.000
1 50 0.260 1000 1 588 dynamic 1 1.000
1 50 0.280 1000 1 595 dynamic 1 1.000
1 50 0.300 1000 1 621 dynamic 1 1.000
1 50 0.320 1000 1 668 dynamic 1 1.000
1 50 0.340 1000 1 696 dynamic 1 1.000
1 50 0.360 1000 1 712 dynamic 1 1.000
1 50 0.380 1000 1 717 dynamic 1 1.000
1 50 0.400 1000 1 742 dynamic 1 1.000
1 50 0.420 1000 1 778 dynamic 1 1.000
1 50 0.440 1000 1 817 dynamic 1 1.000
1 50 0.460 1000 1 809 dynamic 1 1.000
1 50 0.480 1000 1 820 dynamic 1 1.000
1 50 0.500 1000 1 865 dynamic 1 1.000
1 50 0.520 1000 1 879 dynamic 1 1.000
1 50 0.540 1000 1 861 dynamic 1 1.000
1 50 0.560 1000 1 853 dynamic 1 1.000
1 50 0.580 1000 1 877 dynamic 1 1.000
1 50 0.600 1000 1 882 dynamic 1 1.000
1 50 0.620 1000 1 889 dynamic 1 1.000
1 50 0.640 1000 1 909 dynamic 1 1.000
1 50 0.660 1000 1 918 dynamic 1 1.000
1 50 0.680 1000 1 930 dynamic 1 1.000
1 50 0.700 1000 1 927 dynamic 1 1.000
1 50 0.720 1000 1 930 dynamic 1 1.000
1 50 0.740 1000 1 940 dynamic 1 1.000
1 50 0.760 1000 1 946 dynamic 1 1.000
1 50 0.780 1000 1 954 dynamic 1 1.000
1 50 0.800 1000 1 960 dynamic 1 1.000
1 50 0.820 1000 1 966 dynamic 1 1.000
1 50 0.840 1000 1 974 dynamic 1 1.000
1 50 0.860 1000 1 981 dynamic 1 1.000
1 50 0.880 1000 1 996 dynamic 1 1.000
1 50 0.900 1000 1 984 dynamic 1 1.000
1 50 0.920 1000 1 994 dynamic 1 1.000
1 50 0.940 1000 1 1022 dynamic 1 1.000
1 50 0.960 1000 1 1020 dynamic 1 1.000
1 50 0.980 1000 1 1023 dynamic 1 1.000
1 50 1.000 1000 1 1038 dynamic 1 1.000
1 50 0.000 10000 1 1645 dynamic 1 0.000
1 50 0.020 10000 1 1672 dynamic 1 0.000
1 50 0.040 10000 1 1733 dynamic 1 0.000
1 50 0.060 10000 1 1735 dynamic 1 0.000
1 50 0.080 10000 1 1793 dynamic 1 0.000
1 50 0.100 10000 1 1828 dynamic 1 0.000
1 50 0.120 10000 1 1876 dynamic 1 0.000
1 50 0.140 10000 1 2202 dynamic 1 0.000
1 50 0.160 10000 1 2336 dynamic 1 0.000
1 50 0.180 10000 1 2492 dynamic 1 0.000
1 50 0.200 10000 1 3257 dynamic 1 0.221
1 50 0.220 10000 1 4673 dynamic 1 0.563
1 50 0.240 10000 1 5428 dynamic 1 1.000
1 50 0.260 10000 1 5876 dynamic 1 1.000
1 50 0.280 10000 1 6127 dynamic 1 1.000
1 50 0.300 10000 1 6418 dynamic 1 1.000
1 50 0.320 10000 1 6752 dynamic 1 1.000
1 50 0.340 10000 1 6929 dynamic 1 1.000
1 50 0.360 10000 1 7191 dynamic 1 1.000
1 50 0.380 10000 1 7374 dynamic 1 1.000
1 50 0.400 10000 1 7556 dynamic 1 1.000
1 50 0.420 10000 1 7762 dynamic 1 1.000
1 50 0.440 10000 1 7904 dynamic 1 1.000
1 50 0.460 10000 1 7993 dynamic 1 1.000
1 50 0.480 10000 1 8206 dynamic 1 1.000
1 50 0.500 10000 1 8333 dynamic 1 1.000
1 50 0.520 10000 1 8462 dynamic 1 1.000
1 50 0.540 10000 1 8575 dynamic 1 1.000
1 50 0.560 10000 1 8655 dynamic 1 1.000
1 50 0.580 10000 1 8814 dynamic 1 1.000
1 50 0.600 10000 1 8866 dynamic 1 1.000
1 50 0.620 10000 1 9007 dynamic 1 1.000
1 50 0.640 10000 1 9123 dynamic 1 1.000
1 50 0.660 10000 1 9136 dynamic 1 1.000
1 50 0.680 10000 1 9188 dynamic 1 1.000
1 50 0.700 10000 1 9325 dynamic 1 1.000
1 50 0.720 10000 1 9329 dynamic 1 1.000
1 50 0.740 10000 1 9448 dynamic 1 1.000
1 50 0.760 10000 1 9510 dynamic 1 1.000
1 50 0.780 10000 1 9560 dynamic 1 1.000
1 50 0.800 10000 1 9611 dynamic 1 1.000
1 50 0.820 10000 1 9712 dynamic 1 1.000
1 50 0.840 10000 1 9760 dynamic 1 1.000
1 50 0.860 10000 1 9843 dynamic 1 1.000
1 50 0.880 10000 1 9882 dynamic 1 1.000
1 50 0.900 10000 1 9975 dynamic 1 1.000
1 50 0.920 10000 1 10007 dynamic 1 1.000
1 50 0.940 10000 1 10125 dynamic 1 1.000
1 50 0.960 10000 1 10163 dynamic 1 1.000
1 50 0.980 10000 1 10300 dynamic 1 1.000
1 50 1.000 10000 1 10585 dynamic 1 1.000
1 100 0.000 1 1 1 dynamic 1 0.000
1 100 0.020 1 1 1 dynamic 1 0.000
1 100 0.040 1 1 1 dynamic 1 0.000
1 100 0.060 1 1 1 dynamic 1 0.000
1 100 0.080 1 1 1 dynamic 1 0.000
1 100 0.100 1 1 1 dynamic 1 0.000
1 100 0.120 1 1 1 dynamic 1 0.000
1 100 0.140 1 1 1 dynamic 1 0.000
1 100 0.160 1 1 1 dynamic 1 0.000
1 100 0.180 1 1 1 dynamic 1 0.000
1 100 0.200 1 1 1 dynamic 1 0.000
1 100 0.220 1 1 2 dynamic 1 1.000
1 100 0.240 1 1 2 dynamic 1 1.000
1 100 0.260 1 1 2 dynamic 1 1.000
1 100 0.280 1 1 2 dynamic 1 1.000
1 100 0.300 1 1 3 dynamic 1 1.000
1 100 0.320 1 1 3 dynamic 1 1.000
1 100 0.340 1 1 3 dynamic 1 1.000
1 100 0.360 1 1 3 dynamic 1 1.000
1 100 0.380 1 1 3 dynamic 1 1.000
1 100 0.400 1 1 3 dynamic 1 1.000
1 100 0.420 1 1 3 dynamic 1 1.000
1 100 0.440 1 1 3 dynamic 1 1.000
1 100 0.460 1 1 3 dynamic 1 1.000
1 100 0.480 1 1 3 dynamic 1 1.000
1 100 0.500 1 1 3 dynamic 1 1.000
1 100 0.520 1 1 3 dynamic 1 1.000
1 100 0.540 1 1 3 dynamic 1 1.000
1 100 0.560 1 1 4 dynamic 1 1.000
1 100 0.580 1 1 4 dynamic 1 1.000
1 100 0.600 1 1 4 dynamic 1 1.000
1 100 0.620 1 1 4 dynamic 1 1.000
1 100 0.640 1 1 4 dynamic 1 1.000
1 100 0.660 1 1 4 dynamic 1 1.000
1 100 0.680 1 1 4 dynamic 1 1.000
1 100 0.700 1 1 4 dynamic 1 1.000
1 100 0.720 1 1 4 dynamic 1 1.000
